build_up_id,goal_id,goal_event_id,goal_label,match_id,match_name,team,opponent,scorer,minute,second,period,possession,passes_before_goal,attack_duration_seconds,build_up_type,shot_xg,tournament_stage,tournament_progress_score,finishing_efficiency,match_stage,play_pattern,start_x,start_y,goal_x,goal_y,shot_x,shot_y,competition_label,competition_value
3794690_2,3794690_2,b6e5783a-a570-43ba-9937-7c0f1d77d2e7,Czech Republic - Patrik Schick (79') vs Netherlands,3794690,Netherlands vs Czech Republic,Czech Republic,Netherlands,Patrik Schick,79,15,2,134,1,4.764000000000124,Quick attack,0.19150442,Round of 16,0,,Round of 16,From Free Kick,79.4,42.3,109.4,34.1,109.4,34.1,UEFA Euro - 2020,55|43|ALL
3794686_1,3794686_1,59d111db-a6ae-4219-b7de-58f37779c5bb,Spain - Pablo Sarabia García (37') vs Croatia,3794686,Croatia vs Spain,Spain,Croatia,Pablo Sarabia García,37,28,1,72,9,24.062000000000353,Long build-up,0.22842021,Round of 16,0,,Round of 16,Regular Play,43.2,46.3,109.0,43.3,109.0,43.3,UEFA Euro - 2020,55|43|ALL
3794686_2,3794686_2,741a6256-0dd1-4f90-9f6f-caeddcadcfd4,Spain - César Azpilicueta Tanco (56') vs Croatia,3794686,Croatia vs Spain,Spain,Croatia,César Azpilicueta Tanco,56,6,2,109,8,27.64199999999994,Long build-up,0.37498716,Round of 16,0,,Round of 16,From Throw In,63.9,0.1,115.3,42.4,115.3,42.4,UEFA Euro - 2020,55|43|ALL
3794686_3,3794686_3,d3bf3d5d-7864-4a3e-9817-00527277bb3c,Spain - Ferrán Torres García (76') vs Croatia,3794686,Croatia vs Spain,Spain,Croatia,Ferrán Torres García,76,2,2,141,1,6.683999999999969,Quick attack,0.2658294,Round of 16,0,,Round of 16,From Free Kick,43.6,15.5,112.1,51.2,112.1,51.2,UEFA Euro - 2020,55|43|ALL
3794686_4,3794686_4,37136f3d-599f-42f9-b9eb-e1aeaf4cccc6,Croatia - Mislav Oršić (84') vs Spain,3794686,Croatia vs Spain,Croatia,Spain,Mislav Oršić,84,16,2,157,2,7.001000000000204,Quick attack,0.96301126,Round of 16,0,,Round of 16,From Throw In,109.7,80.0,119.0,40.9,119.0,40.9,UEFA Euro - 2020,55|43|ALL
3794686_5,3794686_5,ca3608f5-8167-4d88-a276-45e10b6ca25a,Croatia - Mario Pašalić (91') vs Spain,3794686,Croatia vs Spain,Croatia,Spain,Mario Pašalić,91,51,2,172,5,16.23999999999978,Medium build-up,0.23785056,Round of 16,0,,Round of 16,Regular Play,28.7,68.1,114.2,37.2,114.2,37.2,UEFA Euro - 2020,55|43|ALL
3794686_6,3794686_6,acd81638-319e-489c-a174-a69d882aee24,Spain - Álvaro Borja Morata Martín (99') vs Croatia,3794686,Croatia vs Spain,Spain,Croatia,Álvaro Borja Morata Martín,99,40,3,194,19,72.94799999999998,Long build-up,0.11631402,Round of 16,0,,Round of 16,Regular Play,55.0,22.0,111.5,30.0,111.5,30.0,UEFA Euro - 2020,55|43|ALL
3794686_7,3794686_7,09cf2f4d-465d-44ff-a955-924b055d2172,Spain - Mikel Oyarzabal Ugarte (102') vs Croatia,3794686,Croatia vs Spain,Spain,Croatia,Mikel Oyarzabal Ugarte,102,44,3,199,4,12.408999999999992,Medium build-up,0.20271814,Round of 16,0,,Round of 16,From Keeper,11.2,45.3,111.0,37.2,111.0,37.2,UEFA Euro - 2020,55|43|ALL
3794691_1,3794691_1,54745bda-3196-4b37-bf14-6fcea68521e6,Switzerland - Haris Seferović (14') vs France,3794691,France vs Switzerland,Switzerland,France,Haris Seferović,14,45,1,24,4,12.505999999999972,Medium build-up,0.15282819,Round of 16,0,,Round of 16,From Free Kick,69.0,65.1,111.1,40.3,111.1,40.3,UEFA Euro - 2020,55|43|ALL
3794691_2,3794691_2,57398433-e337-4b08-895d-64cb5360a807,France - Karim Benzema (56') vs Switzerland,3794691,France vs Switzerland,France,Switzerland,Karim Benzema,56,25,2,91,3,5.975999999999999,Medium build-up,0.43012363,Round of 16,0,,Round of 16,Regular Play,77.3,64.7,111.8,41.8,111.8,41.8,UEFA Euro - 2020,55|43|ALL
3794691_3,3794691_3,56957a94-4895-4921-8459-b325bd05c0fb,France - Karim Benzema (58') vs Switzerland,3794691,France vs Switzerland,France,Switzerland,Karim Benzema,58,8,2,93,7,28.250999999999976,Long build-up,0.60753363,Round of 16,0,,Round of 16,Regular Play,56.1,32.4,118.9,43.1,118.9,43.1,UEFA Euro - 2020,55|43|ALL
3794691_4,3794691_4,731a6026-0a2e-4d15-9250-292b36bb5b62,France - Paul Pogba (74') vs Switzerland,3794691,France vs Switzerland,France,Switzerland,Paul Pogba,74,18,2,119,9,39.18100000000004,Long build-up,0.029743377,Round of 16,0,,Round of 16,Regular Play,28.4,56.7,93.8,39.6,93.8,39.6,UEFA Euro - 2020,55|43|ALL
3794691_5,3794691_5,7ab91832-9e8e-4759-8eee-0ffeb5660331,Switzerland - Haris Seferović (80') vs France,3794691,France vs Switzerland,Switzerland,France,Haris Seferović,80,35,2,128,7,20.643999999999778,Long build-up,0.26248676,Round of 16,0,,Round of 16,From Throw In,53.2,0.1,113.7,41.1,113.7,41.1,UEFA Euro - 2020,55|43|ALL
3794691_6,3794691_6,5428d78b-1c86-42f1-bf37-ae30682edcc3,Switzerland - Mario Gavranović (89') vs France,3794691,France vs Switzerland,Switzerland,France,Mario Gavranović,89,45,2,144,1,6.153999999999996,Quick attack,0.19632119,Round of 16,0,,Round of 16,Regular Play,54.8,34.2,102.7,41.8,102.7,41.8,UEFA Euro - 2020,55|43|ALL
3794688_1,3794688_1,29bf237c-f12e-4ad1-8af8-f43cb1e1fa2a,England - Raheem Sterling (74') vs Germany,3794688,England vs Germany,England,Germany,Raheem Sterling,74,45,2,158,10,26.934999999999945,Long build-up,0.4975854,Round of 16,0,,Round of 16,Regular Play,64.3,22.4,114.1,38.9,114.1,38.9,UEFA Euro - 2020,55|43|ALL
3794688_2,3794688_2,8584855f-9f08-4582-a4a5-32f74f8866a4,England - Harry Kane (85') vs Germany,3794688,England vs Germany,England,Germany,Harry Kane,85,3,2,174,2,7.958000000000084,Quick attack,0.43912625,Round of 16,0,,Round of 16,Regular Play,63.2,32.8,112.4,38.7,112.4,38.7,UEFA Euro - 2020,55|43|ALL
3794692_1,3794692_1,d54dfbad-5c81-4bc6-b479-005a821e7d0f,Ukraine - Oleksandr Zinchenko (26') vs Sweden,3794692,Sweden vs Ukraine,Ukraine,Sweden,Oleksandr Zinchenko,26,55,1,41,16,59.778999999999996,Long build-up,0.045814965,Round of 16,0,,Round of 16,Regular Play,6.5,47.5,111.5,26.1,111.5,26.1,UEFA Euro - 2020,55|43|ALL
3794692_2,3794692_2,dd395a03-347c-43a3-bdcb-42749bedc80e,Sweden - Emil Peter Forsberg (42') vs Ukraine,3794692,Sweden vs Ukraine,Sweden,Ukraine,Emil Peter Forsberg,42,32,1,64,7,17.626999999999953,Long build-up,0.037897762,Round of 16,0,,Round of 16,From Throw In,76.3,0.1,94.7,30.5,94.7,30.5,UEFA Euro - 2020,55|43|ALL
3794692_3,3794692_3,ae305444-69f2-4f5e-b922-ad31658ecc03,Ukraine - Artem Dovbyk (120') vs Sweden,3794692,Sweden vs Ukraine,Ukraine,Sweden,Artem Dovbyk,120,36,4,172,10,25.379999999999995,Long build-up,0.17445473,Round of 16,0,,Round of 16,Regular Play,50.8,55.8,111.2,37.2,111.2,37.2,UEFA Euro - 2020,55|43|ALL
3795107_1,3795107_1,27d9fcf7-e9c4-495e-a37d-76da387fc1d3,Italy - Nicolò Barella (30') vs Belgium,3795107,Belgium vs Italy,Italy,Belgium,Nicolò Barella,30,24,1,55,2,9.307999999999993,Quick attack,0.14378044,Quarter-finals,0,,Quarter-finals,From Free Kick,77.9,73.5,109.7,51.3,109.7,51.3,UEFA Euro - 2020,55|43|ALL
3795107_2,3795107_2,eb8df622-a8cc-45d7-a1e3-df9638562626,Italy - Lorenzo Insigne (43') vs Belgium,3795107,Belgium vs Italy,Italy,Belgium,Lorenzo Insigne,43,13,1,73,23,87.01600000000008,Long build-up,0.04597063,Quarter-finals,0,,Quarter-finals,Regular Play,44.7,75.5,97.1,31.6,97.1,31.6,UEFA Euro - 2020,55|43|ALL
3795108_1,3795108_1,d7d5b140-bd24-4d93-bccc-a4df5551fa79,Switzerland - Xherdan Shaqiri (67') vs Spain,3795108,Switzerland vs Spain,Switzerland,Spain,Xherdan Shaqiri,67,42,2,116,2,7.013999999999896,Quick attack,0.3382652,Quarter-finals,0,,Quarter-finals,Regular Play,75.5,70.8,109.2,44.9,109.2,44.9,UEFA Euro - 2020,55|43|ALL
3795109_1,3795109_1,a0291f38-8274-42cc-91cc-645491d9fddc,Denmark - Thomas Delaney (4') vs Czech Republic,3795109,Czech Republic vs Denmark,Denmark,Czech Republic,Thomas Delaney,4,50,1,11,1,1.8029999999999973,Quick attack,0.06463903,Quarter-finals,0,,Quarter-finals,From Corner,120.0,80.0,108.9,40.1,108.9,40.1,UEFA Euro - 2020,55|43|ALL
3795109_2,3795109_2,1b3c96d4-e6e6-4ec8-9408-5c41c6bf3b5d,Denmark - Kasper Dolberg (41') vs Czech Republic,3795109,Czech Republic vs Denmark,Denmark,Czech Republic,Kasper Dolberg,41,15,1,83,14,42.909000000000106,Long build-up,0.26423252,Quarter-finals,0,,Quarter-finals,Regular Play,77.0,63.5,112.4,42.4,112.4,42.4,UEFA Euro - 2020,55|43|ALL
3795109_3,3795109_3,6ff50dcb-6526-46cd-9686-cbe678b98e79,Czech Republic - Patrik Schick (48') vs Denmark,3795109,Czech Republic vs Denmark,Czech Republic,Denmark,Patrik Schick,48,9,2,98,3,14.203000000000003,Medium build-up,0.103366256,Quarter-finals,0,,Quarter-finals,Regular Play,20.0,15.2,107.6,42.1,107.6,42.1,UEFA Euro - 2020,55|43|ALL
3795187_1,3795187_1,a313f33b-0c99-4035-94e4-8703a4749118,England - Harry Kane (3') vs Ukraine,3795187,Ukraine vs England,England,Ukraine,Harry Kane,3,33,1,4,35,113.08599999999998,Long build-up,0.3530124,Quarter-finals,0,,Quarter-finals,From Throw In,33.8,0.1,110.2,35.4,110.2,35.4,UEFA Euro - 2020,55|43|ALL
3795187_2,3795187_2,909346da-059b-4796-8108-0fde08f27763,England - Harry Maguire (45') vs Ukraine,3795187,Ukraine vs England,England,Ukraine,Harry Maguire,45,54,2,58,1,1.4590000000000032,Quick attack,0.113124244,Quarter-finals,0,,Quarter-finals,From Free Kick,92.8,9.5,112.2,44.6,112.2,44.6,UEFA Euro - 2020,55|43|ALL
3795187_3,3795187_3,1fc9f5e6-51a0-4d19-ac6c-abb01d2098c6,England - Harry Kane (49') vs Ukraine,3795187,Ukraine vs England,England,Ukraine,Harry Kane,49,47,2,62,5,15.775000000000034,Medium build-up,0.21181364,Quarter-finals,0,,Quarter-finals,Regular Play,50.6,63.9,113.0,40.1,113.0,40.1,UEFA Euro - 2020,55|43|ALL
3795187_4,3795187_4,f0dc83d0-8165-434d-89ca-fbd3df2a2440,England - Jordan Brian Henderson (62') vs Ukraine,3795187,Ukraine vs England,England,Ukraine,Jordan Brian Henderson,62,17,2,79,1,1.349999999999909,Quick attack,0.23109037,Quarter-finals,0,,Quarter-finals,From Corner,120.0,80.0,114.5,42.5,114.5,42.5,UEFA Euro - 2020,55|43|ALL
3795220_1,3795220_1,51e7dde0-e2e5-4e4e-b00a-98a287e5813d,Italy - Federico Chiesa (59') vs Spain,3795220,Italy vs Spain,Italy,Spain,Federico Chiesa,59,21,2,120,2,15.243000000000052,Quick attack,0.047671493,Semi-finals,0,,Semi-finals,From Keeper,1.3,41.6,105.2,28.5,105.2,28.5,UEFA Euro - 2020,55|43|ALL
3795220_2,3795220_2,492b2a06-d434-4fc6-ad8f-e9dd5d6aa7d3,Spain - Álvaro Borja Morata Martín (79') vs Italy,3795220,Italy vs Spain,Spain,Italy,Álvaro Borja Morata Martín,79,38,2,145,6,19.27599999999984,Medium build-up,0.44167054,Semi-finals,0,,Semi-finals,From Keeper,9.5,40.2,107.8,36.9,107.8,36.9,UEFA Euro - 2020,55|43|ALL
3795221_1,3795221_1,3b50aa84-6168-48ab-9996-9210c30c84a1,Denmark - Mikkel Damsgaard (29') vs England,3795221,England vs Denmark,Denmark,England,Mikkel Damsgaard,29,25,1,52,0,0.0,Quick attack,0.059557248,Semi-finals,0,,Semi-finals,From Free Kick,92.4,34.5,92.4,34.5,92.4,34.5,UEFA Euro - 2020,55|43|ALL
3795221_2,3795221_2,99f94455-a4a3-426d-ab7f-09e31ae65bf7,England - Harry Kane (103') vs Denmark,3795221,England vs Denmark,England,Denmark,Harry Kane,103,43,3,178,0,1.625,Quick attack,0.592629,Semi-finals,0,,Semi-finals,Other,108.1,40.1,113.9,42.1,113.9,42.1,UEFA Euro - 2020,55|43|ALL
3795506_1,3795506_1,6605af47-8d44-4f52-9b8d-65598a9c0ef1,England - Luke Shaw (1') vs Italy,3795506,Italy vs England,England,Italy,Luke Shaw,1,57,1,6,5,20.337000000000018,Medium build-up,0.15388688,Final,0,,Final,Regular Play,49.4,16.3,113.1,30.8,113.1,30.8,UEFA Euro - 2020,55|43|ALL
3795506_2,3795506_2,a221a567-b43e-45d6-97f2-07b1cab75d21,Italy - Leonardo Bonucci (66') vs England,3795506,Italy vs England,Italy,England,Leonardo Bonucci,66,17,2,119,2,4.113000000000056,Quick attack,0.81881315,Final,0,,Final,From Corner,120.0,80.0,118.5,38.2,118.5,38.2,UEFA Euro - 2020,55|43|ALL
3998836_1,3998836_1,5d23c91d-7069-41a9-9ce4-dcbbdcaba237,WNT Finland - Saara Katariina Kosola (69') vs Iceland Women's,3998836,Iceland Women's vs WNT Finland,WNT Finland,Iceland Women's,Saara Katariina Kosola,69,50,2,140,7,27.84999999999991,Long build-up,0.06489573,Group Stage,0,,Group Stage,Regular Play,50.9,3.3,105.1,29.5,105.1,29.5,UEFA Women's Euro - 2025,53|315|ALL
3998837_1,3998837_1,ec32af4b-ed49-44be-8e84-4bb1e9bb1dfd,Switzerland Women's - Nadine Riesen (27') vs Norway Women's,3998837,Switzerland Women's vs Norway Women's,Switzerland Women's,Norway Women's,Nadine Riesen,27,9,1,53,7,21.477999999999838,Long build-up,0.050353747,Group Stage,0,,Group Stage,From Throw In,83.3,0.1,108.7,28.5,108.7,28.5,UEFA Women's Euro - 2025,53|315|ALL
3998837_2,3998837_2,a6ba75e4-d8fb-4bd8-ba96-c32d8e3bf0fa,Norway Women's - Ada Stolsmo Hegerberg (53') vs Switzerland Women's,3998837,Switzerland Women's vs Norway Women's,Norway Women's,Switzerland Women's,Ada Stolsmo Hegerberg,53,11,2,107,1,2.1019999999999754,Quick attack,0.22650062,Group Stage,0,,Group Stage,From Corner,120.0,0.1,116.9,41.8,116.9,41.8,UEFA Women's Euro - 2025,53|315|ALL
3998838_1,3998838_1,aaa03bc6-5b81-438b-b284-4e5e0496f20e,Italy Women's - Arianna Caruso (43') vs Belgium Women's,3998838,Belgium Women's vs Italy Women's,Italy Women's,Belgium Women's,Arianna Caruso,43,48,1,87,4,22.896999999999935,Medium build-up,0.08256552,Group Stage,0,,Group Stage,From Throw In,41.1,0.1,104.1,33.6,104.1,33.6,UEFA Women's Euro - 2025,53|315|ALL
3998839_1,3998839_1,fe23ff46-2de5-4eab-a751-6784aedcc3e9,Spain Women's - Esther Gonzalez Rodríguez (1') vs Portugal Women's,3998839,Spain Women's vs Portugal Women's,Spain Women's,Portugal Women's,Esther Gonzalez Rodríguez,1,27,1,6,9,32.848,Long build-up,0.20179321,Group Stage,0,,Group Stage,From Throw In,32.2,0.1,113.0,35.7,113.0,35.7,UEFA Women's Euro - 2025,53|315|ALL
3998839_2,3998839_2,b85691d5-4a76-4920-ab2a-2a01edb1979e,Spain Women's - Victoria López (6') vs Portugal Women's,3998839,Spain Women's vs Portugal Women's,Spain Women's,Portugal Women's,Victoria López,6,53,1,22,20,63.15500000000003,Long build-up,0.5675244,Group Stage,0,,Group Stage,From Throw In,71.3,0.1,115.0,39.7,115.0,39.7,UEFA Women's Euro - 2025,53|315|ALL
3998839_3,3998839_3,d5f054d8-0cc3-4583-84ca-437bb5dfe032,Spain Women's - Alexia Putellas Segura (40') vs Portugal Women's,3998839,Spain Women's vs Portugal Women's,Spain Women's,Portugal Women's,Alexia Putellas Segura,40,39,1,78,5,16.19100000000026,Medium build-up,0.16787322,Group Stage,0,,Group Stage,Regular Play,74.7,1.6,111.3,34.5,111.3,34.5,UEFA Women's Euro - 2025,53|315|ALL
3998839_4,3998839_4,2e6b640a-fa03-483f-a70f-99e7988a9bd5,Spain Women's - Esther Gonzalez Rodríguez (42') vs Portugal Women's,3998839,Spain Women's vs Portugal Women's,Spain Women's,Portugal Women's,Esther Gonzalez Rodríguez,42,23,1,80,6,29.353999999999814,Medium build-up,0.72276735,Group Stage,0,,Group Stage,From Throw In,55.8,0.1,117.9,40.8,117.9,40.8,UEFA Women's Euro - 2025,53|315|ALL
3998839_5,3998839_5,fe686b2a-835b-4cc6-bd92-6ce83a13daf2,Spain Women's - Cristina Martín-Prieto Gutierrez (92') vs Portugal Women's,3998839,Spain Women's vs Portugal Women's,Spain Women's,Portugal Women's,Cristina Martín-Prieto Gutierrez,92,35,2,173,6,20.527999999999793,Medium build-up,0.24645637,Group Stage,0,,Group Stage,From Corner,120.0,0.1,114.3,42.2,114.3,42.2,UEFA Women's Euro - 2025,53|315|ALL
3998841_1,3998841_1,4bca4b14-ae0b-4b30-bdac-1b16fae253b4,Sweden Women's - Ingrid Filippa Angeldal (54') vs Denmark Women's,3998841,Denmark Women's vs Sweden Women's,Sweden Women's,Denmark Women's,Ingrid Filippa Angeldal,54,6,2,104,11,42.416,Long build-up,0.11920694,Group Stage,0,,Group Stage,From Throw In,100.2,0.1,108.3,51.8,108.3,51.8,UEFA Women's Euro - 2025,53|315|ALL
3998840_1,3998840_1,274658bd-faa1-4da7-8205-8a26671dc943,Germany Women's - Jule Brand (51') vs Poland Women's,3998840,Germany Women's vs Poland Women's,Germany Women's,Poland Women's,Jule Brand,51,45,2,97,5,25.408000000000015,Medium build-up,0.030847214,Group Stage,0,,Group Stage,Regular Play,40.1,76.9,100.6,53.0,100.6,53.0,UEFA Women's Euro - 2025,53|315|ALL
3998840_2,3998840_2,5b162f30-5de1-4608-bc43-3592cacddb90,Germany Women's - Lea Schüller (65') vs Poland Women's,3998840,Germany Women's vs Poland Women's,Germany Women's,Poland Women's,Lea Schüller,65,45,2,124,3,22.011999999999944,Medium build-up,0.22547805,Group Stage,0,,Group Stage,From Throw In,79.7,6.4,114.4,34.8,114.4,34.8,UEFA Women's Euro - 2025,53|315|ALL
3998843_1,3998843_1,24468477-270f-47c7-96da-6e1360f9fab6,France Women's - Marie-Antoinette Katoto (35') vs England Women's,3998843,France Women's vs England Women's,France Women's,England Women's,Marie-Antoinette Katoto,35,28,1,72,2,8.637000000000171,Quick attack,0.62059164,Group Stage,0,,Group Stage,Regular Play,46.8,63.7,113.8,38.3,113.8,38.3,UEFA Women's Euro - 2025,53|315|ALL
3998843_2,3998843_2,ebafd517-046b-4a22-af1e-448d57a1c5e1,France Women's - Sandy Baltimore (38') vs England Women's,3998843,France Women's vs England Women's,France Women's,England Women's,Sandy Baltimore,38,32,1,77,1,10.547999999999774,Quick attack,0.1898939,Group Stage,0,,Group Stage,Regular Play,71.6,41.6,115.3,30.2,115.3,30.2,UEFA Women's Euro - 2025,53|315|ALL
3998843_3,3998843_3,15096756-6b3f-4ae8-98bf-19c509b1420f,England Women's - Keira Walsh (86') vs France Women's,3998843,France Women's vs England Women's,England Women's,France Women's,Keira Walsh,86,3,2,168,0,0.6239999999997963,Quick attack,0.06356522,Group Stage,0,,Group Stage,From Corner,102.8,35.7,101.5,36.2,101.5,36.2,UEFA Women's Euro - 2025,53|315|ALL
3998842_1,3998842_1,e9fd1589-d6a9-476f-896d-40919c2d80c3,Netherlands Women's - Vivianne Miedema (47') vs Wales W,3998842,Wales W vs Netherlands Women's,Netherlands Women's,Wales W,Vivianne Miedema,47,0,1,85,24,121.4359999999997,Long build-up,0.045806035,Group Stage,0,,Group Stage,From Corner,85.1,50.9,100.8,30.6,100.8,30.6,UEFA Women's Euro - 2025,53|315|ALL
3998842_2,3998842_2,31119c6f-d91b-4a8f-9c7b-032c453fd618,Netherlands Women's - Victoria Pelova (47') vs Wales W,3998842,Wales W vs Netherlands Women's,Netherlands Women's,Wales W,Victoria Pelova,47,21,2,93,19,64.12100000000001,Long build-up,0.13629548,Group Stage,0,,Group Stage,Regular Play,57.5,70.6,113.1,47.0,113.1,47.0,UEFA Women's Euro - 2025,53|315|ALL
3998842_3,3998842_3,16c76da7-ab3b-4bd8-9962-53537309b59b,Netherlands Women's - Esmee Brugts (56') vs Wales W,3998842,Wales W vs Netherlands Women's,Netherlands Women's,Wales W,Esmee Brugts,56,32,2,108,5,13.101000000000113,Medium build-up,0.08848912,Group Stage,0,,Group Stage,From Corner,92.5,49.1,116.8,31.3,116.8,31.3,UEFA Women's Euro - 2025,53|315|ALL
3998845_1,3998845_1,fa572596-297f-4c23-9bd1-4f7cca72484f,WNT Finland - Oona Sevenius (31') vs Norway Women's,3998845,Norway Women's vs WNT Finland,WNT Finland,Norway Women's,Oona Sevenius,31,23,1,56,2,3.5429999999998927,Quick attack,0.22493652,Group Stage,0,,Group Stage,Regular Play,76.5,24.9,104.0,33.4,104.0,33.4,UEFA Women's Euro - 2025,53|315|ALL
3998845_2,3998845_2,5de6b7b2-5afe-449c-bb76-ea2848f3a5fb,Norway Women's - Caroline Graham Hansen (83') vs WNT Finland,3998845,Norway Women's vs WNT Finland,Norway Women's,WNT Finland,Caroline Graham Hansen,83,45,2,149,7,44.95100000000002,Long build-up,0.05258186,Group Stage,0,,Group Stage,From Free Kick,24.0,23.3,110.8,53.8,110.8,53.8,UEFA Women's Euro - 2025,53|315|ALL
3998844_1,3998844_1,d5dcd3fc-93ce-46dc-a94f-46f623aa9223,Switzerland Women's - Géraldine Reuteler (75') vs Iceland Women's,3998844,Switzerland Women's vs Iceland Women's,Switzerland Women's,Iceland Women's,Géraldine Reuteler,75,22,2,176,2,7.247000000000071,Quick attack,0.2226835,Group Stage,0,,Group Stage,Regular Play,68.5,49.8,109.4,47.9,109.4,47.9,UEFA Women's Euro - 2025,53|315|ALL
3998844_2,3998844_2,a0a19e73-017f-474e-9c17-b998acf4c7ea,Switzerland Women's - Alayah Pilgrim (89') vs Iceland Women's,3998844,Switzerland Women's vs Iceland Women's,Switzerland Women's,Iceland Women's,Alayah Pilgrim,89,40,2,202,3,12.860000000000127,Medium build-up,0.05359715,Group Stage,0,,Group Stage,Regular Play,27.1,52.0,98.5,36.9,98.5,36.9,UEFA Women's Euro - 2025,53|315|ALL
3998846_1,3998846_1,05d112db-252f-40c9-a34a-c57c74ba5e12,Italy Women's - Cristiana Girelli (69') vs Portugal Women's,3998846,Portugal Women's vs Italy Women's,Italy Women's,Portugal Women's,Cristiana Girelli,69,35,2,138,4,21.092999999999847,Medium build-up,0.027573248,Group Stage,0,,Group Stage,From Keeper,2.7,36.8,100.2,23.7,100.2,23.7,UEFA Women's Euro - 2025,53|315|ALL
3998846_2,3998846_2,0628d970-1972-4919-9cf1-19a08c8e5e71,Portugal Women's - Diana Catarina Ribeiro Gomes (88') vs Italy Women's,3998846,Portugal Women's vs Italy Women's,Portugal Women's,Italy Women's,Diana Catarina Ribeiro Gomes,88,24,2,161,5,18.389000000000124,Medium build-up,0.09480456,Group Stage,0,,Group Stage,From Corner,120.0,0.1,108.2,31.8,108.2,31.8,UEFA Women's Euro - 2025,53|315|ALL
3998847_1,3998847_1,b6c8e538-d1f5-41cf-b5e6-f706d6536350,Spain Women's - Alexia Putellas Segura (21') vs Belgium Women's,3998847,Spain Women's vs Belgium Women's,Spain Women's,Belgium Women's,Alexia Putellas Segura,21,11,1,47,9,36.539999999999964,Long build-up,0.1763977,Group Stage,0,,Group Stage,Regular Play,62.5,32.7,107.4,47.6,107.4,47.6,UEFA Women's Euro - 2025,53|315|ALL
3998847_2,3998847_2,6ab384e6-190c-45b5-8326-850f84ad36ee,Belgium Women's - Justine Vanhaevermaet (23') vs Spain Women's,3998847,Spain Women's vs Belgium Women's,Belgium Women's,Spain Women's,Justine Vanhaevermaet,23,20,1,51,1,1.54099999999994,Quick attack,0.20984499,Group Stage,0,,Group Stage,From Corner,120.0,0.1,116.9,36.4,116.9,36.4,UEFA Women's Euro - 2025,53|315|ALL
3998847_3,3998847_3,219f351d-3c1d-4b4b-82af-9530217d6bdd,Spain Women's - Irene Paredes Hernandez (38') vs Belgium Women's,3998847,Spain Women's vs Belgium Women's,Spain Women's,Belgium Women's,Irene Paredes Hernandez,38,41,1,74,1,2.3859999999999673,Quick attack,0.049756017,Group Stage,0,,Group Stage,From Corner,120.0,80.0,111.8,34.1,111.8,34.1,UEFA Women's Euro - 2025,53|315|ALL
3998847_4,3998847_4,2e116abe-675d-4637-8bbd-ad4103805053,Belgium Women's - Hannah Eurlings (49') vs Spain Women's,3998847,Spain Women's vs Belgium Women's,Belgium Women's,Spain Women's,Hannah Eurlings,49,5,2,92,4,15.719999999999999,Medium build-up,0.33749804,Group Stage,0,,Group Stage,From Goal Kick,3.8,38.4,105.7,45.8,105.7,45.8,UEFA Women's Euro - 2025,53|315|ALL
3998847_5,3998847_5,4b573354-baef-4fe4-abb0-99b8da243064,Spain Women's - Esther Gonzalez Rodríguez (51') vs Belgium Women's,3998847,Spain Women's vs Belgium Women's,Spain Women's,Belgium Women's,Esther Gonzalez Rodríguez,51,59,2,93,8,27.045999999999992,Long build-up,0.28001806,Group Stage,0,,Group Stage,From Kick Off,61.0,40.1,109.5,48.5,109.5,48.5,UEFA Women's Euro - 2025,53|315|ALL
3998847_6,3998847_6,1870b6c8-7260-423f-bfbc-bc2f808f237f,Spain Women's - María Francesca Caldentey Oliver (60') vs Belgium Women's,3998847,Spain Women's vs Belgium Women's,Spain Women's,Belgium Women's,María Francesca Caldentey Oliver,60,23,2,109,2,5.942999999999984,Quick attack,0.16854393,Group Stage,0,,Group Stage,From Corner,120.0,80.0,113.6,38.3,113.6,38.3,UEFA Women's Euro - 2025,53|315|ALL
3998847_7,3998847_7,ba9e52e9-a442-45d3-a507-431c22277887,Spain Women's - Claudia Pina Medina (80') vs Belgium Women's,3998847,Spain Women's vs Belgium Women's,Spain Women's,Belgium Women's,Claudia Pina Medina,80,14,2,141,14,55.460999999999785,Long build-up,0.041845027,Group Stage,0,,Group Stage,Regular Play,74.3,76.7,97.6,32.3,97.6,32.3,UEFA Women's Euro - 2025,53|315|ALL
3998847_8,3998847_8,870f0306-3f59-40a9-83ec-c37e94bf58fb,Spain Women's - Alexia Putellas Segura (85') vs Belgium Women's,3998847,Spain Women's vs Belgium Women's,Spain Women's,Belgium Women's,Alexia Putellas Segura,85,31,2,149,1,1.8159999999998035,Quick attack,0.07544898,Group Stage,0,,Group Stage,From Corner,100.4,29.5,111.7,35.8,111.7,35.8,UEFA Women's Euro - 2025,53|315|ALL
3998849_1,3998849_1,191238a9-de05-4535-bf3b-b191ff1a86c8,Denmark Women's - Amalie Jørgensen Vangsgaard (25') vs Germany Women's,3998849,Germany Women's vs Denmark Women's,Denmark Women's,Germany Women's,Amalie Jørgensen Vangsgaard,25,18,1,47,1,21.489000000000033,Quick attack,0.1039813,Group Stage,0,,Group Stage,From Corner,120.0,0.1,106.4,51.2,106.4,51.2,UEFA Women's Euro - 2025,53|315|ALL
