match_id,match_date,match_label,home_team,away_team,home_score,away_score,competition_stage,match_week,team,player,minute,second,period,timestamp,x,y,distance_to_goal,shot_statsbomb_xg,chance_quality,shot_outcome,is_goal,shot_body_part,shot_type,play_pattern
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Spain,Jordi Alba Ramos,21,14,1,00:21:14.000,96.6,23.3,28.748043411682826,0.021667236,Low,Off T,False,Right Foot,Open Play,Regular Play
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Serge Gnabry,24,11,1,00:24:11.650,102.8,56.6,23.903974564912843,0.028963488,Low,Off T,False,Left Foot,Open Play,Regular Play
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Spain,Ferrán Torres García,25,58,1,00:25:58.912,102.8,46.4,18.35211159512714,0.068952255,Medium,Blocked,False,Left Foot,Open Play,Regular Play
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Antonio Rüdiger,29,40,1,00:29:40.244,89.6,25.9,33.51074454559314,0.0065071667,Low,Off T,False,Right Foot,Open Play,From Free Kick
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Spain,Ferrán Torres García,35,4,1,00:35:04.913,109.8,54.6,17.810109488714552,0.04777013,Low,Blocked,False,Right Foot,Open Play,From Corner
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Antonio Rüdiger,44,35,1,00:44:35.149,113.7,60.2,21.159631376751346,0.008851705,Low,Saved,False,Right Foot,Open Play,From Free Kick
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Joshua Kimmich,55,53,2,00:10:53.651,105.8,40.6,14.212670403551899,0.09558376,Medium,Saved,False,Right Foot,Open Play,Regular Play
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Spain,Daniel Olmo Carvajal,58,0,2,00:13:00.161,85.8,31.1,35.33907186104355,0.0118638035,Low,Saved,False,Right Foot,Open Play,From Throw In
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Spain,Álvaro Borja Morata Martín,61,33,2,00:16:33.907,113.2,34.3,8.872992730753248,0.31874228,High,Goal,True,Right Foot,Open Play,From Goal Kick
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Leon Goretzka,63,24,2,00:18:24.784,96.2,39.7,23.801890681204295,0.036448006,Low,Blocked,False,Right Foot,Open Play,Regular Play
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Spain,Marco Asensio Willemsen,64,26,2,00:19:26.796,101.7,45.4,19.08009433938941,0.13836038,Medium,Off T,False,Left Foot,Open Play,From Free Kick
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Niclas Füllkrug,72,0,2,00:27:00.450,111.2,41.5,8.926925562588721,0.3730103,High,Wayward,False,Right Foot,Open Play,Regular Play
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Jamal Musiala,72,43,2,00:27:43.178,110.1,50.1,14.142842712835357,0.28996226,High,Saved,False,Right Foot,Open Play,From Throw In
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Serge Gnabry,72,50,2,00:27:50.155,104.9,23.6,22.29282395749807,0.024480116,Low,Blocked,False,Right Foot,Open Play,From Throw In
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Niclas Füllkrug,73,17,2,00:28:17.496,111.3,42.8,9.139474820797968,0.065169856,Medium,Off T,False,Head,Open Play,From Corner
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Joshua Kimmich,80,18,2,00:35:18.651,98.9,25.7,25.489213404889526,0.053563386,Medium,Blocked,False,Right Foot,Free Kick,From Free Kick
3857263,2022-11-27,Spain vs Germany,Spain,Germany,1,1,Group Stage,2,Germany,Niclas Füllkrug,82,25,2,00:37:25.340,110.8,51.9,15.041608956491324,0.16441207,Medium,Goal,True,Right Foot,Open Play,From Counter
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Aleksandar Mitrović,5,38,1,00:05:38.845,110.4,33.0,11.881077392223313,0.06545554,Medium,Off T,False,Head,Open Play,Regular Play
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Aleksandar Mitrović,10,2,1,00:10:02.337,114.4,54.2,15.264337522473747,0.016927462,Low,Post,False,Left Foot,Open Play,Regular Play
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Filip Kostić,10,14,1,00:10:14.547,108.2,21.4,22.027255843613382,0.012009094,Low,Off T,False,Left Foot,Open Play,Regular Play
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Nicolas Alexis Julio N'Koulou Ndoubena,15,11,1,00:15:11.732,95.9,33.9,24.860008045050986,0.046143826,Low,Off T,False,Left Foot,Open Play,From Free Kick
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Aleksandar Mitrović,16,22,1,00:16:22.016,108.9,38.6,11.187939935484096,0.063389905,Medium,Off T,False,Right Foot,Open Play,From Throw In
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Pierre Kunde Malong,18,37,1,00:18:37.669,108.1,60.1,23.358510226467786,0.009715966,Low,Saved,False,Right Foot,Open Play,Regular Play
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Pierre Kunde Malong,19,31,1,00:19:31.273,96.8,50.1,25.303161857759992,0.029523049,Low,Blocked,False,Right Foot,Open Play,From Corner
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Nicolas Alexis Julio N'Koulou Ndoubena,28,6,1,00:28:06.388,115.2,33.5,8.080222769206303,0.09064111,Medium,Blocked,False,Head,Open Play,From Corner
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Jean-Charles Castelletto,28,7,1,00:28:07.114,118.5,43.2,3.534119409414461,0.8945071,High,Goal,True,Right Foot,Open Play,From Corner
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Pierre Kunde Malong,42,44,1,00:42:44.266,103.5,53.8,21.510230124292022,0.0845098,Medium,Saved,False,Right Foot,Open Play,Regular Play
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Pierre Kunde Malong,42,45,1,00:42:45.729,110.5,55.1,17.839843048636947,0.056867022,Medium,Off T,False,Right Foot,Open Play,Regular Play
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Strahinja Pavlović,45,22,1,00:45:22.099,110.7,42.8,9.71236325515062,0.07892812,Medium,Goal,True,Head,Open Play,From Free Kick
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Sergej Milinković-Savić,47,52,1,00:47:52.472,99.6,46.7,21.47207488809594,0.058657028,Medium,Goal,True,Left Foot,Open Play,From Throw In
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Aleksandar Mitrović,50,0,1,00:50:00.229,98.4,45.9,22.391292950609166,0.08318807,Medium,Blocked,False,Right Foot,Open Play,From Throw In
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Saša Lukić,51,13,1,00:51:13.122,103.0,49.6,19.52331938989884,0.039666813,Low,Blocked,False,Right Foot,Open Play,From Corner
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Aleksandar Mitrović,52,26,2,00:07:26.358,113.6,40.2,6.403124237432854,0.8974681,High,Goal,True,Right Foot,Open Play,Regular Play
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Vincent Paté Aboubakar,59,40,2,00:14:40.564,106.5,47.6,15.492256130079957,0.05176351,Medium,Blocked,False,Left Foot,Open Play,From Counter
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Karl Brillant Toko Ekambi,61,53,2,00:16:53.047,106.4,24.5,20.62062074720351,0.02132554,Low,Saved,False,Right Foot,Open Play,From Counter
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Sergej Milinković-Savić,62,22,2,00:17:22.917,96.4,47.8,24.85558287387362,0.10917903,Medium,Off T,False,Right Foot,Open Play,From Keeper
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Vincent Paté Aboubakar,62,52,2,00:17:52.280,104.4,49.0,18.009997223764355,0.28323865,High,Goal,True,Right Foot,Open Play,From Goal Kick
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Jean-Eric Maxim Choupo-Moting,65,25,2,00:20:25.056,111.0,37.0,9.486832980505138,0.46942416,High,Goal,True,Left Foot,Open Play,From Counter
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Nikola Milenković,69,58,2,00:24:58.031,110.5,45.7,11.078808600206072,0.0304652,Low,Wayward,False,Head,Open Play,From Corner
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Aleksandar Mitrović,75,52,2,00:30:52.964,110.1,55.7,18.560711193270592,0.10947208,Medium,Saved,False,Right Foot,Open Play,From Free Kick
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Sergej Milinković-Savić,77,24,2,00:32:24.850,95.2,48.2,26.120490041344933,0.032438725,Low,Off T,False,Right Foot,Open Play,Regular Play
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Vincent Paté Aboubakar,86,7,2,00:41:07.435,94.0,24.8,30.117104774529704,0.025639288,Low,Saved,False,Right Foot,Open Play,From Throw In
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Aleksandar Mitrović,88,4,2,00:43:04.783,105.1,38.3,14.996666296213975,0.1134657,Medium,Off T,False,Right Foot,Open Play,Regular Play
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Cameroon,Georges-Kévin Nkoudou Mbida,94,8,2,00:49:08.449,103.3,13.7,31.154132952146174,0.0070103277,Low,Saved,False,Right Foot,Free Kick,From Free Kick
3857259,2022-11-28,Cameroon vs Serbia,Cameroon,Serbia,3,3,Group Stage,2,Serbia,Marko Grujić,94,42,2,00:49:42.780,92.3,33.6,28.429737951659003,0.027356416,Low,Saved,False,Right Foot,Open Play,From Throw In
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Ritsu Doan,2,18,1,00:02:18.810,91.7,53.8,31.485393438863042,0.015573137,Low,Wayward,False,Left Foot,Open Play,Regular Play
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Costa Rica,Gerson Torres Barrantes,3,36,1,00:03:36.304,90.1,47.7,30.87555667514353,0.01353695,Low,Wayward,False,Left Foot,Open Play,From Free Kick
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Costa Rica,Francisco Javier Calvo Quesada,34,14,1,00:34:14.284,91.0,26.8,31.862831010442246,0.014244432,Low,Blocked,False,Left Foot,Open Play,Regular Play
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Costa Rica,Joel Nathaniel Campbell Samuels,34,18,1,00:34:18.212,101.0,29.1,21.904565734111234,0.051288527,Medium,Off T,False,Left Foot,Open Play,Regular Play
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Wataru Endo,37,45,1,00:37:45.154,100.1,51.7,23.084626919229176,0.03132781,Low,Blocked,False,Left Foot,Open Play,Regular Play
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Hidemasa Morita,45,25,2,00:00:25.265,101.4,30.9,20.706762180505187,0.09737273,Medium,Saved,False,Right Foot,Open Play,From Kick Off
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Takuma Asano,45,28,2,00:00:28.048,104.1,50.2,18.890473789717404,0.051375452,Medium,Blocked,False,Right Foot,Open Play,From Kick Off
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Wataru Endo,47,9,2,00:02:09.699,95.2,41.1,24.824383174612816,0.042255066,Low,Blocked,False,Right Foot,Open Play,From Throw In
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Takuma Asano,47,13,2,00:02:13.609,107.6,37.5,12.649505919204913,0.08747226,Medium,Saved,False,Head,Open Play,From Throw In
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Ko Itakura,49,26,2,00:04:26.757,105.0,40.0,15.0,0.07774679,Medium,Blocked,False,Left Foot,Open Play,From Corner
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Wataru Endo,49,29,2,00:04:29.192,103.1,34.1,17.90027932742951,0.04122181,Low,Blocked,False,Right Foot,Open Play,From Corner
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Yuki Soma,56,21,2,00:11:21.360,105.4,22.1,23.099134182908237,0.022210024,Low,Wayward,False,Right Foot,Open Play,From Goal Kick
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Yuki Soma,62,40,2,00:17:40.902,98.1,35.7,22.318154045529845,0.08557594,Medium,Off T,False,Right Foot,Free Kick,From Free Kick
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Daichi Kamada,71,22,2,00:26:22.221,101.2,43.2,19.070395905696344,0.10029054,Medium,Blocked,False,Right Foot,Free Kick,From Free Kick
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Yuki Soma,71,24,2,00:26:24.653,95.7,44.3,24.677520134729907,0.027111016,Low,Blocked,False,Right Foot,Open Play,From Free Kick
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Costa Rica,Keysher Fuller Spence,80,8,2,00:35:08.241,102.6,47.5,18.94755920956576,0.120298475,Medium,Goal,True,Left Foot,Open Play,Regular Play
3857295,2022-11-27,Japan vs Costa Rica,Japan,Costa Rica,0,1,Group Stage,2,Japan,Daichi Kamada,87,48,2,00:42:48.108,108.0,37.6,12.237646832622683,0.09400092,Medium,Saved,False,Right Foot,Open Play,Regular Play
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Belgium,Michy Batshuayi Tunga,4,48,1,00:04:48.034,110.0,29.6,14.427751037497146,0.13561569,Medium,Saved,False,Left Foot,Open Play,Regular Play
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Belgium,Kevin De Bruyne,15,51,1,00:15:51.417,95.2,30.1,26.70299608658174,0.023734333,Low,Blocked,False,Right Foot,Open Play,From Free Kick
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Belgium,Amadou Onana,16,21,1,00:16:21.294,114.6,38.6,5.5785302723925465,0.22733837,High,Off T,False,Head,Open Play,From Corner
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Belgium,Thomas Meunier,18,26,1,00:18:26.986,101.1,27.4,22.71497303542314,0.050302412,Medium,Saved,False,Right Foot,Open Play,From Throw In
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Morocco,Hakim Ziyech,20,26,1,00:20:26.086,88.5,52.0,33.70830758136635,0.010982664,Low,Off T,False,Left Foot,Open Play,From Throw In
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Morocco,Selim Amallah,27,27,1,00:27:27.284,106.0,49.7,17.032028651925174,0.054105066,Medium,Off T,False,Right Foot,Open Play,From Goal Kick
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Morocco,Achraf Hakimi Mouh,34,13,1,00:34:13.751,109.4,56.3,19.443507913954203,0.054164495,Medium,Off T,False,Right Foot,Open Play,Regular Play
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Belgium,Kevin De Bruyne,34,54,1,00:34:54.453,94.1,42.1,25.984995670578826,0.021631707,Low,Blocked,False,Left Foot,Open Play,From Goal Kick
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Belgium,Kevin De Bruyne,38,51,1,00:38:51.371,112.6,6.7,34.11231449198368,0.007375095,Low,Off T,False,Right Foot,Free Kick,From Free Kick
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Morocco,Hakim Ziyech,49,45,2,00:04:45.298,95.2,48.1,26.08926982496827,0.02991042,Low,Saved,False,Left Foot,Open Play,Regular Play
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Belgium,Eden Hazard,51,8,2,00:06:08.199,104.9,58.7,24.035390573069535,0.009158539,Low,Saved,False,Right Foot,Open Play,Regular Play
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Belgium,Amadou Onana,51,52,2,00:06:52.504,111.4,40.8,8.637129152675667,0.06452631,Medium,Off T,False,Head,Open Play,From Corner
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Morocco,Sofiane Boufal,56,11,2,00:11:11.177,106.6,22.0,22.440142602042442,0.01369968,Low,Off T,False,Right Foot,Open Play,From Throw In
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Morocco,Noussair Mazraoui,60,50,2,00:15:50.096,87.4,35.3,32.93706119252292,0.022188112,Low,Off T,False,Right Foot,Open Play,Regular Play
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Belgium,Dries Mertens,64,40,2,00:19:40.157,97.9,37.7,22.21936092690336,0.065653466,Medium,Saved,False,Right Foot,Open Play,Regular Play
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Morocco,Azzedine Ounahi,68,26,2,00:23:26.379,87.6,38.2,32.44996147917591,0.023304239,Low,Off T,False,Right Foot,Open Play,From Free Kick
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Morocco,Romain Saïss,72,37,2,00:27:37.205,118.0,36.4,4.118252056394801,0.56495196,High,Goal,True,Other,Open Play,From Free Kick
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Belgium,Jan Vertonghen,81,40,2,00:36:40.531,109.1,37.6,11.1610931364271,0.03727616,Low,Off T,False,Head,Open Play,From Corner
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Morocco,Abderrazak Hamdallah,90,0,2,00:45:00.133,116.6,28.9,11.609048195265625,0.036752854,Low,Saved,False,Left Foot,Open Play,Regular Play
3857283,2022-11-27,Belgium vs Morocco,Belgium,Morocco,0,2,Group Stage,2,Morocco,Zakaria Aboukhlal,91,51,2,00:46:51.281,110.3,46.8,11.846096403457132,0.18104906,Medium,Goal,True,Right Foot,Open Play,From Goal Kick
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Joshua Kimmich,13,18,1,00:13:18.594,93.0,31.2,28.397887245356827,0.022911863,Low,Blocked,False,Right Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Antonio Rüdiger,15,59,1,00:15:59.348,110.5,50.6,14.23411395205195,0.026021937,Low,Off T,False,Head,Open Play,From Corner
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Joshua Kimmich,19,49,1,00:19:49.837,96.9,39.6,23.10346294389652,0.05193508,Medium,Saved,False,Right Foot,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,İlkay Gündoğan,25,53,1,00:25:53.943,99.7,29.6,22.808989455914084,0.042519,Low,Blocked,False,Right Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,İlkay Gündoğan,27,31,1,00:27:31.094,94.4,42.8,25.75266976451179,0.041637745,Low,Saved,False,Right Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,İlkay Gündoğan,28,39,1,00:28:39.674,105.3,36.8,15.044268011438778,0.12241382,Medium,Blocked,False,Right Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,İlkay Gündoğan,32,35,1,00:32:35.887,108.0,40.0,12.0,0.7835,High,Goal,True,Right Foot,Penalty,Other
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Serge Gnabry,37,32,1,00:37:32.237,93.1,48.2,28.12205540141048,0.028658802,Low,Blocked,False,Left Foot,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Jamal Musiala,37,47,1,00:37:47.877,108.5,28.3,16.405486887014355,0.03933018,Low,Blocked,False,Right Foot,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,İlkay Gündoğan,40,37,1,00:40:37.998,93.3,39.0,26.718720029222958,0.031919174,Low,Saved,False,Right Foot,Open Play,From Free Kick
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Joshua Kimmich,41,5,1,00:41:05.150,97.0,42.2,23.104977818643324,0.05113006,Medium,Off T,False,Right Foot,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Jamal Musiala,44,29,1,00:44:29.158,101.9,45.1,18.804786624686805,0.06614002,Medium,Off T,False,Right Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Joshua Kimmich,48,33,1,00:48:33.438,100.3,40.5,19.706344156134087,0.047906045,Low,Saved,False,Left Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Serge Gnabry,48,35,1,00:48:35.708,114.3,29.9,11.597413504743205,0.21508263,High,Wayward,False,Left Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Daizen Maeda,50,28,1,00:50:28.974,111.0,34.3,10.653168542738824,0.07710243,Medium,Off T,False,Head,Open Play,From Free Kick
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Serge Gnabry,46,34,2,00:01:34.980,108.3,57.9,21.384573879317774,0.013327111,Low,Post,False,Right Foot,Open Play,From Free Kick
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Daichi Kamada,49,41,2,00:04:41.180,103.3,47.4,18.26608879864543,0.06444196,Medium,Blocked,False,Right Foot,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Jamal Musiala,50,46,2,00:05:46.102,107.2,41.0,12.839003076563223,0.15860753,Medium,Off T,False,Right Foot,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Takuma Asano,57,6,2,00:12:06.540,114.7,49.4,10.791200118615166,0.06737846,Medium,Off T,False,Head,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,İlkay Gündoğan,59,14,2,00:14:14.020,103.0,40.0,17.0,0.10696415,Medium,Post,False,Right Foot,Open Play,From Free Kick
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Takuma Asano,60,18,2,00:15:18.159,106.4,25.8,19.662146373170955,0.06586899,Medium,Off T,False,Left Foot,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Takuma Asano,65,30,2,00:20:30.136,106.9,26.5,18.811166896287954,0.029970925,Low,Blocked,False,Left Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Ko Itakura,66,2,2,00:21:02.621,112.6,51.3,13.507405376311175,0.034016185,Low,Blocked,False,Head,Open Play,From Corner
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Takuma Asano,67,51,2,00:22:51.279,112.5,51.1,13.396268137059666,0.0360808,Low,Blocked,False,Right Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Jonas Hofmann,69,46,2,00:24:46.474,111.1,48.5,12.306908628896213,0.32657883,High,Saved,False,Right Foot,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Serge Gnabry,69,51,2,00:24:51.856,103.3,57.9,24.48060456769808,0.02483029,Low,Saved,False,Left Foot,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Serge Gnabry,70,2,2,00:25:02.812,112.2,43.5,8.549268974596597,0.11167552,Medium,Saved,False,Head,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Serge Gnabry,70,4,2,00:25:04.702,117.7,49.5,9.774456506629921,0.0550312,Medium,Saved,False,Right Foot,Open Play,Regular Play
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Junya Ito,72,39,2,00:27:39.505,109.2,36.3,11.416216536138405,0.06845111,Medium,Saved,False,Right Foot,Open Play,From Free Kick
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Hiroki Sakai,72,40,2,00:27:40.942,113.4,46.3,9.124143795447324,0.28772855,High,Off T,False,Right Foot,Open Play,From Free Kick
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Takumi Minamino,74,45,2,00:29:45.029,112.8,24.4,17.18138527593163,0.013784891,Low,Saved,False,Left Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Japan,Ritsu Doan,74,46,2,00:29:46.313,112.1,41.5,8.041144197189855,0.4777511,High,Goal,True,Left Foot,Open Play,From Throw In
3857284,2022-11-23,Germany vs Japan,Germany,Japan,1,2,Group Stage,1,Germany,Antonio Rüdiger,79,46,2,00:34:46.552,115.5,39.4,4.539823785126467,0.18550046,Medium,Off T,False,Head,Open Play,From Corner
