build_up_id,match_id,match_name,team,event_order,event_type,player,recipient,minute,second,timestamp_label,x,y,end_x,end_y,pass_outcome,is_assist,is_goal
3857271_7,3857271,England vs Iran,England,9,Pass,Philip Foden,Jude Bellingham,87,48,87:48,74.8,23.9,63.5,18.9,Complete,False,False
3857271_7,3857271,England vs Iran,England,10,Pass,Jude Bellingham,Declan Rice,87,50,87:50,63.5,22.3,57.4,34.9,Complete,False,False
3857271_7,3857271,England vs Iran,England,11,Pass,Declan Rice,John Stones,87,51,87:51,57.0,38.3,52.2,52.3,Complete,False,False
3857271_7,3857271,England vs Iran,England,12,Pass,John Stones,Declan Rice,87,52,87:52,52.2,52.3,64.2,47.3,Complete,False,False
3857271_7,3857271,England vs Iran,England,13,Pass,Declan Rice,Kieran Trippier,87,55,87:55,69.4,57.0,55.6,71.0,Complete,False,False
3857271_7,3857271,England vs Iran,England,14,Pass,Kieran Trippier,John Stones,87,56,87:56,55.6,71.0,49.5,56.6,Complete,False,False
3857271_7,3857271,England vs Iran,England,15,Pass,John Stones,Eric Dier,87,59,87:59,48.2,50.9,44.3,16.2,Complete,False,False
3857271_7,3857271,England vs Iran,England,16,Pass,Eric Dier,Luke Shaw,88,2,88:02,44.3,16.2,48.2,6.9,Complete,False,False
3857271_7,3857271,England vs Iran,England,17,Pass,Luke Shaw,Jordan Pickford,88,4,88:04,47.5,6.9,15.2,26.6,Complete,False,False
3857271_7,3857271,England vs Iran,England,18,Pass,Jordan Pickford,John Stones,88,7,88:07,15.2,30.2,20.9,40.8,Complete,False,False
3857271_7,3857271,England vs Iran,England,19,Pass,John Stones,Luke Shaw,88,13,88:13,25.8,41.7,43.0,7.2,Complete,False,False
3857271_7,3857271,England vs Iran,England,20,Pass,Luke Shaw,Jack Grealish,88,18,88:18,42.8,22.7,43.7,28.4,Complete,False,False
3857271_7,3857271,England vs Iran,England,21,Pass,Jack Grealish,Jude Bellingham,88,23,88:23,51.8,13.5,50.9,6.0,Complete,False,False
3857271_7,3857271,England vs Iran,England,22,Pass,Jude Bellingham,Luke Shaw,88,25,88:25,50.9,6.3,50.4,18.2,Complete,False,False
3857271_7,3857271,England vs Iran,England,23,Pass,Luke Shaw,Jude Bellingham,88,26,88:26,50.4,18.2,33.3,12.4,Complete,False,False
3857271_7,3857271,England vs Iran,England,24,Pass,Jude Bellingham,John Stones,88,33,88:33,35.3,29.3,33.5,54.8,Complete,False,False
3857271_7,3857271,England vs Iran,England,25,Pass,John Stones,Marcus Rashford,88,37,88:37,39.1,59.1,54.0,61.5,Complete,False,False
3857271_7,3857271,England vs Iran,England,26,Pass,Marcus Rashford,John Stones,88,38,88:38,54.0,61.5,38.9,57.2,Complete,False,False
3857271_7,3857271,England vs Iran,England,27,Pass,John Stones,Jude Bellingham,88,41,88:41,38.0,55.2,44.6,40.6,Complete,False,False
3857271_7,3857271,England vs Iran,England,28,Pass,Jude Bellingham,Eric Dier,88,42,88:42,43.7,41.7,32.6,31.5,Complete,False,False
3857271_7,3857271,England vs Iran,England,29,Pass,Eric Dier,Luke Shaw,88,44,88:44,32.6,31.3,43.9,19.1,Complete,False,False
3857271_7,3857271,England vs Iran,England,30,Pass,Luke Shaw,Eric Dier,88,46,88:46,44.3,17.3,27.0,27.5,Complete,False,False
3857271_7,3857271,England vs Iran,England,31,Pass,Eric Dier,John Stones,88,49,88:49,26.5,30.4,22.7,55.9,Complete,False,False
3857271_7,3857271,England vs Iran,England,32,Pass,John Stones,Marcus Rashford,88,51,88:51,24.5,58.8,44.8,59.7,Complete,False,False
3857271_7,3857271,England vs Iran,England,33,Pass,Marcus Rashford,Jude Bellingham,88,52,88:52,44.8,59.7,51.1,52.3,Complete,False,False
3857271_7,3857271,England vs Iran,England,34,Pass,Jude Bellingham,Callum Wilson,88,54,88:54,51.3,53.0,98.0,60.4,Complete,False,False
3857271_7,3857271,England vs Iran,England,35,Pass,Callum Wilson,Jack Grealish,89,0,89:00,113.1,53.0,112.0,39.9,Complete,True,False
3857271_7,3857271,England vs Iran,England,36,Shot,Jack Grealish,,89,1,89:01,112.0,39.9,120.0,40.0,,False,True
3857273_1,3857273,Wales vs Iran,Iran,1,Pass,Seyed Majid Hosseini,Morteza Pouraliganji,97,13,97:13,48.2,80.0,27.2,49.8,Complete,False,False
3857273_1,3857273,Wales vs Iran,Iran,2,Pass,Morteza Pouraliganji,Mehdi Torabi,97,19,97:19,34.5,30.9,62.1,24.1,Complete,False,False
3857273_1,3857273,Wales vs Iran,Iran,3,Pass,Mehdi Torabi,Mehdi Taremi,97,27,97:27,80.3,30.7,79.6,34.2,Complete,False,False
3857273_1,3857273,Wales vs Iran,Iran,4,Pass,Mehdi Taremi,Morteza Pouraliganji,97,29,97:29,81.8,32.4,95.9,10.6,Complete,False,False
3857273_1,3857273,Wales vs Iran,Iran,5,Pass,Morteza Pouraliganji,Alireza Jahanbakhsh,97,40,97:40,74.7,26.9,88.0,18.5,Complete,False,False
3857273_1,3857273,Wales vs Iran,Iran,6,Pass,Alireza Jahanbakhsh,Roozbeh Cheshmi,97,47,97:47,88.0,18.1,103.8,4.4,Complete,True,False
3857273_1,3857273,Wales vs Iran,Iran,7,Shot,Roozbeh Cheshmi,,97,56,97:56,95.1,37.5,120.0,40.0,,False,True
3857273_2,3857273,Wales vs Iran,Iran,1,Pass,Mehdi Taremi,Ramin Rezaeian,100,34,100:34,95.7,27.3,97.2,45.1,Complete,True,False
3857273_2,3857273,Wales vs Iran,Iran,2,Shot,Ramin Rezaeian,,100,37,100:37,104.8,45.3,120.0,40.0,,False,True
3857274_1,3857274,Netherlands vs Ecuador,Netherlands,1,Pass,Denzel Dumfries,Jurriën David Norman Timber,4,45,04:45,55.7,80.0,26.5,66.3,Complete,False,False
3857274_1,3857274,Netherlands vs Ecuador,Netherlands,2,Pass,Jurriën David Norman Timber,Nathan Aké,4,49,04:49,27.1,61.6,33.1,22.9,Complete,False,False
3857274_1,3857274,Netherlands vs Ecuador,Netherlands,3,Pass,Nathan Aké,Davy Klaassen,4,56,04:56,57.1,17.1,82.1,32.4,Complete,False,False
3857274_1,3857274,Netherlands vs Ecuador,Netherlands,4,Pass,Davy Klaassen,Cody Mathès Gakpo,5,1,05:01,96.6,26.8,95.6,28.1,Complete,True,False
3857274_1,3857274,Netherlands vs Ecuador,Netherlands,5,Shot,Cody Mathès Gakpo,,5,3,05:03,100.6,31.0,120.0,40.0,,False,True
3857274_2,3857274,Netherlands vs Ecuador,Ecuador,1,Pass,Michael Steveen Estrada Martínez,Gonzalo Jordy Plata Jiménez,48,38,48:38,78.7,44.6,80.6,37.6,Complete,False,False
3857274_2,3857274,Netherlands vs Ecuador,Ecuador,2,Pass,Gonzalo Jordy Plata Jiménez,Enner Remberto Valencia Lastra,48,40,48:40,80.8,34.6,96.3,21.3,Complete,True,False
3857274_2,3857274,Netherlands vs Ecuador,Ecuador,3,Shot,Enner Remberto Valencia Lastra,,48,44,48:44,116.0,38.1,120.0,40.0,,False,True
3857275_1,3857275,Tunisia vs France,Tunisia,1,Pass,Ellyes Joris Skhiri,Aïssa Bilal Laïdouni,57,13,57:13,65.4,48.6,56.8,45.4,Complete,False,False
3857275_1,3857275,Tunisia vs France,Tunisia,2,Pass,Aïssa Bilal Laïdouni,Wahbi Khazri,57,14,57:14,56.8,45.4,77.3,47.5,Complete,True,False
3857275_1,3857275,Tunisia vs France,Tunisia,3,Shot,Wahbi Khazri,,57,20,57:20,103.3,37.8,120.0,40.0,,False,True
3857276_1,3857276,Canada vs Morocco,Morocco,1,Pass,Sofiane Boufal,Hakim Ziyech,3,18,03:18,47.0,3.7,31.4,7.5,Complete,True,False
3857276_1,3857276,Canada vs Morocco,Morocco,2,Shot,Hakim Ziyech,,3,29,03:29,83.9,45.0,120.0,40.0,,False,True
3857276_2,3857276,Canada vs Morocco,Morocco,1,Pass,Achraf Hakimi Mouh,Nayef Aguerd,22,12,22:12,63.3,80.0,45.6,76.6,Complete,False,False
3857276_2,3857276,Canada vs Morocco,Morocco,2,Pass,Nayef Aguerd,Noussair Mazraoui,22,16,22:16,43.3,57.9,44.6,24.0,Complete,False,False
3857276_2,3857276,Canada vs Morocco,Morocco,3,Pass,Noussair Mazraoui,Romain Saïss,22,20,22:20,43.5,24.8,23.1,35.4,Complete,False,False
3857276_2,3857276,Canada vs Morocco,Morocco,4,Pass,Romain Saïss,Nayef Aguerd,22,26,22:26,23.6,39.4,23.1,62.9,Complete,False,False
3857276_2,3857276,Canada vs Morocco,Morocco,5,Pass,Nayef Aguerd,Achraf Hakimi Mouh,22,28,22:28,22.2,62.4,36.8,78.7,Complete,False,False
3857276_2,3857276,Canada vs Morocco,Morocco,6,Pass,Achraf Hakimi Mouh,Youssef En-Nesyri,22,31,22:31,39.0,79.2,97.9,56.4,Complete,True,False
3857276_2,3857276,Canada vs Morocco,Morocco,7,Shot,Youssef En-Nesyri,,22,36,22:36,107.6,53.2,120.0,40.0,,False,True
3857278_1,3857278,Iran vs United States,United States,1,Pass,Yunus Dimoara Musah,Tyler Adams,37,19,37:19,42.8,62.6,35.1,55.1,Complete,False,False
3857278_1,3857278,Iran vs United States,United States,2,Pass,Tyler Adams,Matthew Charles Turner,37,21,37:21,27.2,41.5,6.7,40.8,Complete,False,False
3857278_1,3857278,Iran vs United States,United States,3,Pass,Matthew Charles Turner,Timothy Weah,37,25,37:25,3.5,47.9,52.2,66.3,Complete,False,False
3857278_1,3857278,Iran vs United States,United States,4,Pass,Timothy Weah,Yunus Dimoara Musah,37,27,37:27,51.4,65.8,47.7,78.2,Complete,False,False
3857278_1,3857278,Iran vs United States,United States,5,Pass,Yunus Dimoara Musah,Sergino Dest,37,30,37:30,45.8,74.0,45.6,61.3,Complete,False,False
3857278_1,3857278,Iran vs United States,United States,6,Pass,Sergino Dest,Tyler Adams,37,31,37:31,46.7,59.2,49.9,50.9,Complete,False,False
3857278_1,3857278,Iran vs United States,United States,7,Pass,Tyler Adams,Antonee Robinson,37,39,37:39,79.2,23.7,92.7,4.2,Complete,False,False
3857278_1,3857278,Iran vs United States,United States,8,Pass,Antonee Robinson,Tyler Adams,37,42,37:42,92.9,4.4,82.2,12.1,Complete,False,False
3857278_1,3857278,Iran vs United States,United States,9,Pass,Tyler Adams,Weston McKennie,37,44,37:44,82.6,14.1,79.6,28.6,Complete,False,False
3857278_1,3857278,Iran vs United States,United States,10,Pass,Weston McKennie,Sergino Dest,37,46,37:46,80.0,29.3,111.7,58.6,Complete,False,False
3857278_1,3857278,Iran vs United States,United States,11,Pass,Sergino Dest,Christian Pulisic,37,48,37:48,111.7,58.6,115.1,38.7,Complete,True,False
3857278_1,3857278,Iran vs United States,United States,12,Shot,Christian Pulisic,,37,49,37:49,115.1,38.7,120.0,40.0,,False,True
3857279_1,3857279,France vs Australia,Australia,1,Pass,Craig Goodwin,Aziz Eraltay Behich,8,7,08:07,97.5,0.1,80.0,3.4,Complete,False,False
3857279_1,3857279,France vs Australia,Australia,2,Pass,Aziz Eraltay Behich,Aaron Mooy,8,9,08:09,80.0,3.4,72.7,14.6,Complete,False,False
3857279_1,3857279,France vs Australia,Australia,3,Pass,Aaron Mooy,Kye Rowles,8,11,08:11,69.6,15.8,50.0,8.6,Complete,False,False
3857279_1,3857279,France vs Australia,Australia,4,Pass,Kye Rowles,Harry Souttar,8,13,08:13,50.0,8.6,39.3,25.7,Complete,False,False
3857279_1,3857279,France vs Australia,Australia,5,Pass,Harry Souttar,Mathew Leckie,8,17,08:17,44.5,38.5,101.4,74.1,Complete,False,False
3857279_1,3857279,France vs Australia,Australia,6,Pass,Mathew Leckie,Craig Goodwin,8,23,08:23,109.0,61.2,114.2,31.3,Complete,True,False
3857279_1,3857279,France vs Australia,Australia,7,Shot,Craig Goodwin,,8,24,08:24,114.2,31.3,120.0,40.0,,False,True
3857279_2,3857279,France vs Australia,France,1,Pass,Dayotchanculle Upamecano,Theo Bernard François Hernández,25,58,25:58,80.8,31.8,88.7,23.9,Complete,False,False
3857279_2,3857279,France vs Australia,France,2,Pass,Theo Bernard François Hernández,Adrien Rabiot,26,0,26:00,88.8,24.0,111.6,42.0,Complete,True,False
3857279_2,3857279,France vs Australia,France,3,Shot,Adrien Rabiot,,26,2,26:02,111.6,42.0,120.0,40.0,,False,True
3857279_3,3857279,France vs Australia,France,1,Pass,Kylian Mbappé Lottin,Adrien Rabiot,31,15,31:15,104.7,9.2,104.5,14.8,Complete,False,False
3857279_3,3857279,France vs Australia,France,2,Pass,Adrien Rabiot,Olivier Giroud,31,17,31:17,111.0,27.4,110.5,39.2,Complete,True,False
3857279_3,3857279,France vs Australia,France,3,Shot,Olivier Giroud,,31,18,31:18,110.5,39.2,120.0,40.0,,False,True
3857279_4,3857279,France vs Australia,France,1,Pass,Dayotchanculle Upamecano,Ibrahima Konaté,65,36,65:36,33.6,13.2,38.7,49.4,Complete,False,False
3857279_4,3857279,France vs Australia,France,2,Pass,Ibrahima Konaté,Adrien Rabiot,65,40,65:40,42.4,48.8,53.6,42.2,Complete,False,False
3857279_4,3857279,France vs Australia,France,3,Pass,Adrien Rabiot,Benjamin Pavard,65,42,65:42,51.9,50.8,42.4,64.4,Complete,False,False
3857279_4,3857279,France vs Australia,France,4,Pass,Benjamin Pavard,Adrien Rabiot,65,44,65:44,43.7,64.4,54.2,60.3,Complete,False,False
3857279_4,3857279,France vs Australia,France,5,Pass,Adrien Rabiot,Benjamin Pavard,65,45,65:45,54.2,60.3,44.5,64.1,Complete,False,False
3857279_4,3857279,France vs Australia,France,6,Pass,Benjamin Pavard,Dayotchanculle Upamecano,65,47,65:47,45.3,62.4,46.0,30.5,Complete,False,False
3857279_4,3857279,France vs Australia,France,7,Pass,Dayotchanculle Upamecano,Aurélien Djani Tchouaméni,65,51,65:51,56.0,25.8,62.1,35.4,Complete,False,False
3857279_4,3857279,France vs Australia,France,8,Pass,Aurélien Djani Tchouaméni,Dayotchanculle Upamecano,65,54,65:54,63.8,26.5,62.9,15.5,Complete,False,False
3857279_4,3857279,France vs Australia,France,9,Pass,Dayotchanculle Upamecano,Adrien Rabiot,65,57,65:57,63.2,14.5,62.9,49.1,Complete,False,False
3857279_4,3857279,France vs Australia,France,10,Pass,Adrien Rabiot,Benjamin Pavard,66,3,66:03,75.2,47.8,71.4,63.9,Complete,False,False
3857279_4,3857279,France vs Australia,France,11,Pass,Benjamin Pavard,Adrien Rabiot,66,6,66:06,75.8,64.7,75.8,58.7,Complete,False,False
3857279_4,3857279,France vs Australia,France,12,Pass,Adrien Rabiot,Benjamin Pavard,66,7,66:07,75.8,58.7,72.4,65.0,Complete,False,False
3857279_4,3857279,France vs Australia,France,13,Pass,Benjamin Pavard,Ibrahima Konaté,66,8,66:08,72.4,65.0,63.6,49.4,Complete,False,False
3857279_4,3857279,France vs Australia,France,14,Pass,Ibrahima Konaté,Dayotchanculle Upamecano,66,12,66:12,66.4,44.2,68.7,28.8,Complete,False,False
3857279_4,3857279,France vs Australia,France,15,Pass,Dayotchanculle Upamecano,Antoine Griezmann,66,14,66:14,63.8,28.8,64.0,40.8,Complete,False,False
3857279_4,3857279,France vs Australia,France,16,Pass,Antoine Griezmann,Olivier Giroud,66,21,66:21,87.8,50.4,93.1,43.3,Complete,False,False
3857279_4,3857279,France vs Australia,France,17,Pass,Olivier Giroud,Antoine Griezmann,66,21,66:21,93.1,43.3,87.8,45.6,Complete,False,False
3857279_4,3857279,France vs Australia,France,18,Pass,Antoine Griezmann,Theo Bernard François Hernández,66,23,66:23,87.8,44.2,96.5,15.1,Complete,False,False
3857279_4,3857279,France vs Australia,France,19,Pass,Theo Bernard François Hernández,Kylian Mbappé Lottin,66,26,66:26,103.1,11.8,104.0,23.3,Complete,False,False
3857279_4,3857279,France vs Australia,France,20,Pass,Kylian Mbappé Lottin,Theo Bernard François Hernández,66,27,66:27,104.0,23.3,112.0,20.1,Complete,False,False
3857279_4,3857279,France vs Australia,France,21,Pass,Theo Bernard François Hernández,Aurélien Djani Tchouaméni,66,29,66:29,117.6,26.9,105.3,36.2,Complete,False,False
3857279_4,3857279,France vs Australia,France,22,Pass,Aurélien Djani Tchouaméni,Ibrahima Konaté,66,38,66:38,75.2,9.3,64.8,41.4,Complete,False,False
3857279_4,3857279,France vs Australia,France,23,Pass,Ibrahima Konaté,Benjamin Pavard,66,42,66:42,68.6,48.2,71.1,62.5,Complete,False,False
3857279_4,3857279,France vs Australia,France,24,Pass,Benjamin Pavard,Ibrahima Konaté,66,44,66:44,71.1,62.5,68.7,49.1,Complete,False,False
3857279_4,3857279,France vs Australia,France,25,Pass,Ibrahima Konaté,Adrien Rabiot,66,45,66:45,68.7,50.6,77.1,51.0,Complete,False,False
3857279_4,3857279,France vs Australia,France,26,Pass,Adrien Rabiot,Dayotchanculle Upamecano,66,46,66:46,77.1,51.0,73.1,20.5,Complete,False,False
3857279_4,3857279,France vs Australia,France,27,Pass,Dayotchanculle Upamecano,Theo Bernard François Hernández,66,48,66:48,74.7,17.0,87.1,3.8,Complete,False,False
3857279_4,3857279,France vs Australia,France,28,Pass,Theo Bernard François Hernández,Ousmane Dembélé,66,51,66:51,91.1,5.0,115.7,24.7,Complete,False,False
3857279_4,3857279,France vs Australia,France,29,Pass,Ousmane Dembélé,Kylian Mbappé Lottin,67,2,67:02,111.4,63.3,113.5,42.2,Complete,True,False
3857279_4,3857279,France vs Australia,France,30,Shot,Kylian Mbappé Lottin,,67,3,67:03,113.5,42.2,120.0,40.0,,False,True
3857279_5,3857279,France vs Australia,France,1,Pass,Theo Bernard François Hernández,Dayotchanculle Upamecano,70,26,70:26,45.1,3.9,34.5,14.5,Complete,False,False
3857279_5,3857279,France vs Australia,France,2,Pass,Dayotchanculle Upamecano,Theo Bernard François Hernández,70,28,70:28,34.5,14.5,57.2,2.8,Complete,False,False
3857279_5,3857279,France vs Australia,France,3,Pass,Theo Bernard François Hernández,Dayotchanculle Upamecano,70,31,70:31,57.2,2.8,46.8,13.5,Complete,False,False
3857279_5,3857279,France vs Australia,France,4,Pass,Dayotchanculle Upamecano,Ibrahima Konaté,70,34,70:34,48.1,15.1,45.1,41.9,Complete,False,False
3857279_5,3857279,France vs Australia,France,5,Pass,Ibrahima Konaté,Dayotchanculle Upamecano,70,38,70:38,48.6,43.8,51.2,28.5,Complete,False,False
3857279_5,3857279,France vs Australia,France,6,Pass,Dayotchanculle Upamecano,Kylian Mbappé Lottin,70,40,70:40,51.2,28.5,86.9,4.2,Complete,False,False
3857279_5,3857279,France vs Australia,France,7,Pass,Kylian Mbappé Lottin,Olivier Giroud,70,49,70:49,116.8,15.1,113.5,42.6,Complete,True,False
3857279_5,3857279,France vs Australia,France,8,Shot,Olivier Giroud,,70,50,70:50,113.5,42.6,120.0,40.0,,False,True
3857280_1,3857280,Cameroon vs Brazil,Cameroon,1,Pass,Karl Brillant Toko Ekambi,André-Frank Zambo Anguissa,91,37,91:37,43.7,3.1,38.4,15.6,Complete,False,False
3857280_1,3857280,Cameroon vs Brazil,Cameroon,2,Pass,André-Frank Zambo Anguissa,Jules Olivier Ntcham,91,38,91:38,39.5,15.2,45.0,33.4,Complete,False,False
3857280_1,3857280,Cameroon vs Brazil,Cameroon,3,Pass,Jules Olivier Ntcham,Jerome Ngom Mbekeli,91,42,91:42,50.0,50.9,69.8,75.1,Complete,False,False
3857280_1,3857280,Cameroon vs Brazil,Cameroon,4,Pass,Jerome Ngom Mbekeli,Vincent Paté Aboubakar,91,47,91:47,92.9,77.6,106.7,40.7,Complete,True,False
3857280_1,3857280,Cameroon vs Brazil,Cameroon,5,Shot,Vincent Paté Aboubakar,,91,48,91:48,106.7,40.7,120.0,40.0,,False,True
3857281_1,3857281,Croatia vs Canada,Canada,1,Pass,Milan Borjan,Kamal Miller,0,28,00:28,15.4,39.2,16.6,28.3,Complete,False,False
3857281_1,3857281,Croatia vs Canada,Canada,2,Pass,Kamal Miller,Alistair Johnston,0,33,00:33,26.1,31.4,30.9,73.9,Complete,False,False
3857281_1,3857281,Croatia vs Canada,Canada,3,Pass,Alistair Johnston,Jonathan David,0,37,00:37,32.5,75.5,48.6,76.1,Complete,False,False
3857281_1,3857281,Croatia vs Canada,Canada,4,Pass,Jonathan David,Tajon Buchanan,0,39,00:39,49.9,76.7,67.8,78.4,Complete,False,False
3857281_1,3857281,Croatia vs Canada,Canada,5,Pass,Tajon Buchanan,Steven de Sousa Vitoria,0,45,00:45,39.6,73.5,21.5,64.5,Complete,False,False
3857281_1,3857281,Croatia vs Canada,Canada,6,Pass,Steven de Sousa Vitoria,Tajon Buchanan,0,48,00:48,21.4,62.0,33.3,76.2,Complete,False,False
3857281_1,3857281,Croatia vs Canada,Canada,7,Pass,Tajon Buchanan,Steven de Sousa Vitoria,0,51,00:51,33.6,74.7,15.5,61.1,Complete,False,False
3857281_1,3857281,Croatia vs Canada,Canada,8,Pass,Steven de Sousa Vitoria,Milan Borjan,0,54,00:54,13.8,54.5,3.9,32.8,Complete,False,False
3857281_1,3857281,Croatia vs Canada,Canada,9,Pass,Milan Borjan,Cyle Larin,0,56,00:56,3.9,32.8,62.6,55.4,Complete,False,False
3857281_1,3857281,Croatia vs Canada,Canada,10,Pass,Cyle Larin,Tajon Buchanan,1,1,01:01,66.8,62.0,80.0,76.2,Complete,False,False
3857281_1,3857281,Croatia vs Canada,Canada,11,Pass,Tajon Buchanan,Alphonso Davies,1,6,01:06,98.2,67.0,109.6,36.4,Complete,True,False
3857281_1,3857281,Croatia vs Canada,Canada,12,Shot,Alphonso Davies,,1,8,01:08,109.6,36.4,120.0,40.0,,False,True
3857281_2,3857281,Croatia vs Canada,Croatia,1,Pass,Andrej Kramarić,Borna Sosa,35,40,35:40,100.2,11.2,89.2,3.0,Complete,False,False
3857281_2,3857281,Croatia vs Canada,Croatia,2,Pass,Borna Sosa,Andrej Kramarić,35,43,35:43,89.2,3.0,98.9,2.6,Complete,False,False
3857281_2,3857281,Croatia vs Canada,Croatia,3,Pass,Andrej Kramarić,Joško Gvardiol,35,44,35:44,98.9,2.6,98.9,13.9,Complete,False,False
3857281_2,3857281,Croatia vs Canada,Croatia,4,Pass,Joško Gvardiol,Mateo Kovačić,35,46,35:46,95.3,17.1,87.5,22.1,Complete,False,False
3857281_2,3857281,Croatia vs Canada,Croatia,5,Pass,Mateo Kovačić,Ivan Perišić,35,50,35:50,87.0,23.7,101.5,18.6,Complete,False,False
3857281_2,3857281,Croatia vs Canada,Croatia,6,Pass,Ivan Perišić,Andrej Kramarić,35,52,35:52,102.0,18.7,114.1,29.4,Complete,True,False
3857281_2,3857281,Croatia vs Canada,Croatia,7,Shot,Andrej Kramarić,,35,53,35:53,114.1,29.4,120.0,40.0,,False,True
3857281_3,3857281,Croatia vs Canada,Croatia,1,Pass,Mateo Kovačić,Marcelo Brozović,43,1,43:01,33.3,56.0,43.2,58.6,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,2,Pass,Marcelo Brozović,Luka Modrić,43,3,43:03,48.3,59.3,52.6,41.3,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,3,Pass,Luka Modrić,Borna Sosa,43,8,43:08,67.8,25.4,62.2,12.0,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,4,Pass,Borna Sosa,Ivan Perišić,43,11,43:11,62.5,10.6,73.2,2.3,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,5,Pass,Ivan Perišić,Mateo Kovačić,43,12,43:12,73.8,2.6,56.0,4.0,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,6,Pass,Mateo Kovačić,Luka Modrić,43,14,43:14,56.0,4.0,56.6,11.7,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,7,Pass,Luka Modrić,Joško Gvardiol,43,16,43:16,52.2,12.9,36.9,21.7,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,8,Pass,Joško Gvardiol,Dejan Lovren,43,18,43:18,36.8,24.7,42.2,50.7,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,9,Pass,Dejan Lovren,Josip Juranović,43,21,43:21,45.5,56.4,62.6,74.1,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,10,Pass,Josip Juranović,Andrej Kramarić,43,23,43:23,63.8,74.1,70.2,75.7,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,11,Pass,Andrej Kramarić,Josip Juranović,43,24,43:24,68.6,75.1,67.0,68.0,Complete,False,False
3857281_3,3857281,Croatia vs Canada,Croatia,12,Pass,Josip Juranović,Marko Livaja,43,30,43:30,95.3,44.8,97.2,37.2,Complete,True,False
3857281_3,3857281,Croatia vs Canada,Croatia,13,Shot,Marko Livaja,,43,32,43:32,101.0,39.1,120.0,40.0,,False,True
3857281_4,3857281,Croatia vs Canada,Croatia,1,Pass,Marcelo Brozović,Andrej Kramarić,69,15,69:15,43.7,53.8,71.0,58.7,Complete,False,False
3857281_4,3857281,Croatia vs Canada,Croatia,2,Pass,Andrej Kramarić,Luka Modrić,69,18,69:18,74.3,56.0,63.3,62.9,Complete,False,False
3857281_4,3857281,Croatia vs Canada,Croatia,3,Pass,Luka Modrić,Mateo Kovačić,69,22,69:22,67.5,63.0,69.5,52.0,Complete,False,False
3857281_4,3857281,Croatia vs Canada,Croatia,4,Pass,Mateo Kovačić,Marcelo Brozović,69,24,69:24,77.3,52.5,76.8,38.5,Complete,False,False
3857281_4,3857281,Croatia vs Canada,Croatia,5,Pass,Marcelo Brozović,Ivan Perišić,69,26,69:26,76.7,37.8,99.6,4.5,Complete,False,False
3857281_4,3857281,Croatia vs Canada,Croatia,6,Pass,Ivan Perišić,Andrej Kramarić,69,33,69:33,103.7,15.5,110.0,50.7,Complete,True,False
3857281_4,3857281,Croatia vs Canada,Croatia,7,Shot,Andrej Kramarić,,69,36,69:36,106.8,47.1,120.0,40.0,,False,True
3857281_5,3857281,Croatia vs Canada,Croatia,1,Pass,Mislav Oršić,Lovro Majer,93,25,93:25,105.0,34.2,109.2,45.4,Complete,True,False
3857281_5,3857281,Croatia vs Canada,Croatia,2,Shot,Lovro Majer,,93,26,93:26,109.2,45.4,120.0,40.0,,False,True
3857282_1,3857282,United States vs Wales,United States,1,Pass,Walker Zimmerman,Antonee Robinson,35,0,35:00,26.2,21.8,39.0,8.7,Complete,False,False
3857282_1,3857282,United States vs Wales,United States,2,Pass,Antonee Robinson,Christian Pulisic,35,2,35:02,38.6,8.7,57.6,13.4,Complete,False,False
3857282_1,3857282,United States vs Wales,United States,3,Pass,Christian Pulisic,Yunus Dimoara Musah,35,4,35:04,57.6,13.4,56.1,20.0,Complete,False,False
3857282_1,3857282,United States vs Wales,United States,4,Pass,Yunus Dimoara Musah,Joshua Sargent,35,6,35:06,56.1,20.0,69.2,17.7,Complete,False,False
3857282_1,3857282,United States vs Wales,United States,5,Pass,Joshua Sargent,Christian Pulisic,35,7,35:07,68.5,17.5,66.4,22.2,Complete,False,False
3857282_1,3857282,United States vs Wales,United States,6,Pass,Christian Pulisic,Timothy Weah,35,11,35:11,87.8,31.6,107.7,37.8,Complete,True,False
3857282_1,3857282,United States vs Wales,United States,7,Shot,Timothy Weah,,35,12,35:12,107.7,37.8,120.0,40.0,,False,True
3857283_1,3857283,Belgium vs Morocco,Morocco,1,Pass,Abdelhamid Sabiri,Romain Saïss,72,36,72:36,114.1,3.6,118.0,36.4,Complete,True,False
3857283_1,3857283,Belgium vs Morocco,Morocco,2,Shot,Romain Saïss,,72,37,72:37,118.0,36.4,120.0,40.0,,False,True
3857283_2,3857283,Belgium vs Morocco,Morocco,1,Pass,Munir Mohand Mohamedi,Abderrazak Hamdallah,91,39,91:39,6.0,36.0,75.6,29.5,Complete,False,False
