match_id,match_label,team,opponent,possession,formation,player,period,minute,second,shot_type,shot_context,is_penalty_shootout,is_standard_shot,shot_outcome,is_goal,shot_xg,play_pattern,passes_before_shot,pass_category,duration_seconds,players_involved,start_x,start_y,start_zone,shot_x,shot_y,entry_method,passes_to_entry,time_to_entry,fast_entry_before_shot
3857288,Tunisia vs Australia,Tunisia,Australia,76,3421,Mohamed Dräger,1,40,6,Open Play,Throw-in,False,True,Blocked,0,0.21984866,From Throw In,2,0-3,7.0,4,51.2,0.1,Mittelfeld,109.2,48.4,Langer Pass,1.0,0.0,True
3857288,Tunisia vs Australia,Australia,Tunisia,81,442,Mitchell Thomas Duke,1,43,4,Open Play,Free kick,False,True,Saved,0,0.040856346,From Free Kick,1,0-3,2.0,2,81.8,66.9,Offensives Drittel,104.9,40.6,Bereits im offensiven Drittel,0.0,0.0,True
3857288,Tunisia vs Australia,Australia,Tunisia,83,442,Fran Karačić,1,43,38,Open Play,Open play / other,False,False,Blocked,0,0.035070673,Regular Play,9,7-9,23.0,4,34.1,51.1,Defensives Drittel,106.4,54.9,Carry,3.0,5.0,True
3857288,Tunisia vs Australia,Australia,Tunisia,85,442,Fran Karačić,1,45,44,Open Play,Corner,False,True,Wayward,0,0.0052714557,From Corner,0,0-3,10.0,2,120.0,80.0,Offensives Drittel,87.2,52.2,Bereits im offensiven Drittel,0.0,0.0,True
3857288,Tunisia vs Australia,Tunisia,Australia,88,3421,Youssef Msakni,1,47,16,Open Play,Throw-in,False,True,Off T,0,0.23484555,From Throw In,6,4-6,20.0,6,111.3,80.0,Offensives Drittel,111.0,45.5,Kurzer Pass,4.0,15.0,True
3857288,Tunisia vs Australia,Australia,Tunisia,111,442,Mitchell Thomas Duke,2,56,17,Open Play,Throw-in,False,True,Wayward,0,0.06400663,From Throw In,4,4-6,16.0,5,68.5,0.1,Mittelfeld,107.3,39.8,Carry,3.0,9.0,True
3857288,Tunisia vs Australia,Tunisia,Australia,119,3421,Ferjani Sassi,2,60,25,Open Play,Throw-in,False,True,Off T,0,0.020219443,From Throw In,7,7-9,25.0,6,89.5,80.0,Offensives Drittel,91.2,52.7,Carry,6.0,18.0,False
3857288,Tunisia vs Australia,Tunisia,Australia,133,3421,Youssef Msakni,2,65,18,Open Play,Open play / other,False,False,Blocked,0,0.058604978,Regular Play,5,4-6,16.0,4,43.7,39.1,Mittelfeld,101.8,31.8,Kurzer Pass,3.0,10.0,True
3857288,Tunisia vs Australia,Tunisia,Australia,142,3421,Youssef Msakni,2,71,22,Open Play,Open play / other,False,False,Saved,0,0.026706748,Regular Play,11,10+,35.0,7,17.2,5.1,Defensives Drittel,108.1,25.0,Carry,3.0,11.0,True
3857288,Tunisia vs Australia,Tunisia,Australia,142,3421,Youssef Msakni,2,71,50,Open Play,Open play / other,False,False,Saved,0,0.048467197,Regular Play,14,10+,63.0,7,17.2,5.1,Defensives Drittel,95.6,42.2,Carry,3.0,11.0,True
3857288,Tunisia vs Australia,Australia,Tunisia,145,442,Aaron Mooy,2,73,15,Open Play,Throw-in,False,True,Off T,0,0.039191317,From Throw In,1,0-3,5.0,4,101.0,80.0,Offensives Drittel,95.6,44.1,Bereits im offensiven Drittel,0.0,0.0,True
3857288,Tunisia vs Australia,Tunisia,Australia,147,3421,Youssef Msakni,2,74,6,Open Play,Throw-in,False,True,Off T,0,0.10262261,From Throw In,2,0-3,9.0,4,104.2,80.0,Offensives Drittel,110.1,38.0,Kurzer Pass,2.0,2.0,True
3857288,Tunisia vs Australia,Tunisia,Australia,164,3421,Montassar Omar Talbi,2,83,13,Open Play,Throw-in,False,True,Saved,0,0.012159805,From Throw In,0,0-3,4.0,3,106.6,0.1,Offensives Drittel,89.6,34.9,Bereits im offensiven Drittel,0.0,0.0,True
3857288,Tunisia vs Australia,Tunisia,Australia,170,3421,Taha Yassine Khenissi,2,85,32,Open Play,Open play / other,False,False,Blocked,0,0.012915949,From Counter,1,0-3,10.0,3,14.4,51.3,Defensives Drittel,98.4,54.6,Carry,1.0,6.0,True
3857288,Tunisia vs Australia,Tunisia,Australia,174,3421,Naïm Sliti,2,86,36,Open Play,Open play / other,False,False,Blocked,0,0.1403044,Regular Play,3,0-3,20.0,5,32.8,21.8,Defensives Drittel,109.8,47.4,Carry,2.0,7.0,True
3857288,Tunisia vs Australia,Tunisia,Australia,176,3421,Wahbi Khazri,2,87,48,Open Play,Open play / other,False,False,Saved,0,0.09264534,Regular Play,2,0-3,6.0,3,79.8,62.8,Mittelfeld,109.9,49.4,No entry found,,,False
3857288,Tunisia vs Australia,Tunisia,Australia,183,3421,Wahbi Khazri,2,91,46,Open Play,Open play / other,False,False,Blocked,0,0.021421792,Regular Play,10,10+,48.0,8,60.2,18.5,Mittelfeld,108.4,24.1,Kurzer Pass,2.0,4.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,7,4231,Idrissa Gana Gueye,1,2,43,Open Play,Open play / other,False,False,Off T,0,0.21271749,From Goal Kick,4,4-6,20.0,5,6.0,36.0,Defensives Drittel,106.9,45.7,Kurzer Pass,3.0,13.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,16,4231,Boulaye Dia,1,7,47,Open Play,Free kick,False,True,Off T,0,0.16839646,From Free Kick,8,7-9,26.0,8,49.9,7.9,Mittelfeld,109.3,51.9,No entry found,,,False
3857267,Ecuador vs Senegal,Ecuador,Senegal,18,433,Enner Remberto Valencia Lastra,1,9,51,Free Kick,Free kick,False,True,Blocked,0,0.021615954,From Free Kick,0,0-3,0.0,1,86.9,40.9,Offensives Drittel,86.9,40.9,Bereits im offensiven Drittel,0.0,0.0,True
3857267,Ecuador vs Senegal,Ecuador,Senegal,18,433,Enner Remberto Valencia Lastra,1,9,58,Open Play,Free kick,False,True,Blocked,0,0.02803523,From Free Kick,0,0-3,7.0,2,86.9,40.9,Offensives Drittel,95.9,37.7,Bereits im offensiven Drittel,0.0,0.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,20,4231,Ismaïla Sarr,1,10,52,Open Play,Corner,False,True,Blocked,0,0.042373266,From Corner,0,0-3,5.0,2,120.0,0.1,Offensives Drittel,99.2,40.2,Bereits im offensiven Drittel,0.0,0.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,20,4231,Iliman Ndiaye,1,11,53,Open Play,Corner,False,True,Off T,0,0.02889044,From Corner,8,7-9,66.0,9,120.0,0.1,Offensives Drittel,99.7,52.9,Langer Pass,4.0,39.0,False
3857267,Ecuador vs Senegal,Senegal,Ecuador,38,4231,Ismaïla Sarr,1,23,37,Open Play,Open play / other,False,False,Blocked,0,0.023828069,Regular Play,1,0-3,9.0,2,68.7,19.3,Mittelfeld,104.1,25.5,Kurzer Pass,1.0,0.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,39,4231,Pape Gueye,1,24,20,Open Play,Corner,False,True,Blocked,0,0.025696881,From Corner,0,0-3,4.0,2,120.0,80.0,Offensives Drittel,93.0,36.3,Bereits im offensiven Drittel,0.0,0.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,39,4231,Abdou Diallo,1,24,27,Open Play,Corner,False,True,Wayward,0,0.035411544,From Corner,2,0-3,11.0,4,120.0,80.0,Offensives Drittel,107.9,41.9,Bereits im offensiven Drittel,0.0,0.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,62,4231,Pathé Ismaël Ciss,1,36,31,Open Play,Free kick,False,True,Off T,0,0.03057826,From Free Kick,1,0-3,2.0,2,79.7,64.4,Mittelfeld,108.1,33.6,Langer Pass,1.0,0.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,70,4231,Ismaïla Sarr,1,43,41,Penalty,Penalty,False,True,Goal,1,0.7835,Other,0,0-3,0.0,1,108.0,40.0,Offensives Drittel,108.0,40.0,Bereits im offensiven Drittel,0.0,0.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,74,4231,Iliman Ndiaye,1,46,31,Open Play,Open play / other,False,False,Blocked,0,0.04522632,Regular Play,2,0-3,12.0,3,75.6,3.3,Mittelfeld,107.3,46.7,Carry,0.0,0.0,True
3857267,Ecuador vs Senegal,Ecuador,Senegal,87,433,José Adoni Cifuentes Charcopa,2,48,26,Open Play,Throw-in,False,True,Saved,0,0.025271386,From Throw In,20,10+,51.0,10,92.1,0.1,Offensives Drittel,93.8,51.3,Carry,11.0,29.0,False
3857267,Ecuador vs Senegal,Ecuador,Senegal,106,433,Michael Steveen Estrada Martínez,2,56,59,Open Play,Open play / other,False,False,Off T,0,0.042533338,Regular Play,23,10+,91.0,9,40.9,13.8,Mittelfeld,106.7,38.8,Langer Pass,20.0,78.0,False
3857267,Ecuador vs Senegal,Ecuador,Senegal,126,433,Felix Eduardo Torres Caicedo,2,66,57,Open Play,Corner,False,True,Wayward,0,0.15397952,From Corner,1,0-3,1.0,2,120.0,80.0,Offensives Drittel,113.7,42.7,Bereits im offensiven Drittel,0.0,0.0,True
3857267,Ecuador vs Senegal,Ecuador,Senegal,126,433,Moisés Isaac Caicedo Corozo,2,66,58,Open Play,Corner,False,True,Goal,1,0.5894187,From Corner,1,0-3,2.0,3,120.0,80.0,Offensives Drittel,117.2,35.6,Bereits im offensiven Drittel,0.0,0.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,128,4231,Kalidou Koulibaly,2,69,30,Open Play,Free kick,False,True,Goal,1,0.23427999,From Free Kick,0,0-3,3.0,2,88.6,74.6,Offensives Drittel,114.3,46.0,Bereits im offensiven Drittel,0.0,0.0,True
3857267,Ecuador vs Senegal,Ecuador,Senegal,133,433,Gonzalo Jordy Plata Jiménez,2,75,48,Open Play,Throw-in,False,True,Saved,0,0.058988493,From Throw In,9,7-9,58.0,10,62.0,80.0,Mittelfeld,107.0,42.8,Kurzer Pass,4.0,15.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,144,4231,Boulaye Dia,2,81,53,Open Play,Throw-in,False,True,Off T,0,0.04455093,From Throw In,8,7-9,28.0,7,22.9,80.0,Defensives Drittel,101.3,54.6,Carry,4.0,10.0,True
3857267,Ecuador vs Senegal,Senegal,Ecuador,155,4231,Pape Gueye,2,87,46,Open Play,Free kick,False,True,Saved,0,0.03201506,From Free Kick,0,0-3,5.0,4,73.3,43.0,Mittelfeld,102.6,54.8,No entry found,,,False
3857267,Ecuador vs Senegal,Ecuador,Senegal,158,433,Jeremy Leonel Sarmiento Morante,2,88,59,Open Play,Throw-in,False,True,Saved,0,0.02928531,From Throw In,6,4-6,18.0,7,104.3,0.1,Offensives Drittel,105.3,32.1,Carry,4.0,12.0,True
3857267,Ecuador vs Senegal,Ecuador,Senegal,171,433,Jackson Gabriel Porozo Vernaza,2,93,53,Open Play,Throw-in,False,True,Off T,0,0.052534856,From Throw In,3,0-3,9.0,3,103.1,0.1,Offensives Drittel,105.9,34.3,Kurzer Pass,2.0,3.0,True
3857287,Uruguay vs South Korea,Uruguay,South Korea,29,433,Matías Vecino Falero,1,12,38,Open Play,Throw-in,False,True,Saved,0,0.052239094,From Throw In,2,0-3,13.0,3,22.9,80.0,Defensives Drittel,109.5,28.6,Kurzer Pass,1.0,7.0,True
3857287,Uruguay vs South Korea,Uruguay,South Korea,36,433,Federico Santiago Valverde Dipetta,1,18,45,Open Play,Open play / other,False,False,Off T,0,0.05187739,From Goal Kick,7,7-9,28.0,5,7.0,36.1,Defensives Drittel,103.9,35.4,Langer Pass,7.0,25.0,False
3857287,Uruguay vs South Korea,South Korea,Uruguay,58,4231,Ui-Jo Hwang,1,33,36,Open Play,Throw-in,False,True,Off T,0,0.323128,From Throw In,24,10+,82.0,9,78.6,80.0,Mittelfeld,108.9,42.7,Kurzer Pass,6.0,16.0,False
3857287,Uruguay vs South Korea,South Korea,Uruguay,65,4231,In-Beom Hwang,1,38,40,Open Play,Throw-in,False,True,Off T,0,0.007071261,From Throw In,6,4-6,20.0,7,91.9,80.0,Offensives Drittel,89.7,57.6,Langer Pass,5.0,12.0,True
3857287,Uruguay vs South Korea,Uruguay,South Korea,71,433,Diego Roberto Godín Leal,1,42,50,Open Play,Corner,False,True,Post,0,0.054689027,From Corner,1,0-3,1.0,2,120.0,80.0,Offensives Drittel,110.0,40.4,Bereits im offensiven Drittel,0.0,0.0,True
3857287,Uruguay vs South Korea,Uruguay,South Korea,73,433,José María Giménez de Vargas,1,45,10,Open Play,Free kick,False,True,Off T,0,0.046385217,From Free Kick,7,7-9,18.0,6,75.3,20.9,Mittelfeld,103.5,35.9,Kurzer Pass,1.0,0.0,True
3857287,Uruguay vs South Korea,South Korea,Uruguay,86,4231,Min Jae Kim,2,52,7,Open Play,Corner,False,True,Wayward,0,0.046898182,From Corner,1,0-3,1.0,2,120.0,80.0,Offensives Drittel,111.5,46.1,Bereits im offensiven Drittel,0.0,0.0,True
3857287,Uruguay vs South Korea,Uruguay,South Korea,89,433,Rodrigo Bentancur Colmán,2,54,21,Open Play,Free kick,False,True,Blocked,0,0.052523207,From Free Kick,1,0-3,6.0,4,72.7,67.4,Mittelfeld,101.3,38.3,No entry found,,,False
3857287,Uruguay vs South Korea,Uruguay,South Korea,113,433,Federico Santiago Valverde Dipetta,2,68,9,Open Play,Open play / other,False,False,Wayward,0,0.014167523,Regular Play,5,4-6,17.0,4,75.0,45.6,Mittelfeld,90.5,27.4,Carry,2.0,2.0,True
3857287,Uruguay vs South Korea,Uruguay,South Korea,114,433,Edinson Roberto Cavani Gómez,2,68,37,Open Play,Throw-in,False,True,Blocked,0,0.03804607,From Throw In,3,0-3,8.0,4,103.0,80.0,Offensives Drittel,106.6,47.5,Bereits im offensiven Drittel,0.0,0.0,True
3857287,Uruguay vs South Korea,South Korea,Uruguay,118,4231,Kang-In Lee,2,74,42,Open Play,Open play / other,False,False,Blocked,0,0.023162797,From Goal Kick,4,4-6,20.0,5,7.0,44.1,Defensives Drittel,94.5,54.2,Kurzer Pass,1.0,8.0,True
3857287,Uruguay vs South Korea,South Korea,Uruguay,121,4231,Gue-Sung Cho,2,76,51,Open Play,Throw-in,False,True,Off T,0,0.036145955,From Throw In,8,7-9,26.0,8,92.6,0.1,Offensives Drittel,93.4,42.0,Langer Pass,6.0,16.0,False
3857287,Uruguay vs South Korea,Uruguay,South Korea,128,433,Darwin Gabriel Núñez Ribeiro,2,80,43,Open Play,Open play / other,False,False,Off T,0,0.028178101,Regular Play,5,4-6,12.0,6,70.3,31.8,Mittelfeld,100.6,28.3,Kurzer Pass,4.0,5.0,True
3857287,Uruguay vs South Korea,Uruguay,South Korea,136,433,Edinson Roberto Cavani Gómez,2,86,56,Open Play,Open play / other,False,False,Off T,0,0.06689449,Regular Play,28,10+,99.0,10,47.2,53.5,Mittelfeld,110.5,39.7,Carry,1.0,3.0,True
3857287,Uruguay vs South Korea,Uruguay,South Korea,140,433,Federico Santiago Valverde Dipetta,2,88,58,Open Play,Open play / other,False,False,Post,0,0.012294213,Regular Play,5,4-6,26.0,6,36.0,20.7,Defensives Drittel,95.7,22.6,Carry,5.0,22.0,False
3857287,Uruguay vs South Korea,South Korea,Uruguay,141,4231,Heung-Min Son,2,89,54,Open Play,Open play / other,False,False,Off T,0,0.0335565,From Goal Kick,2,0-3,12.0,4,7.0,44.1,Defensives Drittel,93.8,36.6,No entry found,,,False
3857287,Uruguay vs South Korea,South Korea,Uruguay,147,4231,In-Beom Hwang,2,93,6,Open Play,Throw-in,False,True,Off T,0,0.023029828,From Throw In,8,7-9,26.0,7,72.0,80.0,Mittelfeld,94.9,26.7,Kurzer Pass,1.0,0.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,7,433,João Félix Sequeira,1,3,59,Open Play,Free kick,False,True,Saved,0,0.0989785,From Free Kick,1,0-3,1.0,2,78.2,73.0,Mittelfeld,106.8,44.2,Langer Pass,1.0,0.0,True
3869486,Morocco vs Portugal,Morocco,Portugal,11,4141,Youssef En-Nesyri,1,5,56,Open Play,Corner,False,True,Off T,0,0.117904566,From Corner,1,0-3,2.0,2,120.0,0.1,Offensives Drittel,112.7,39.4,Bereits im offensiven Drittel,0.0,0.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,19,433,Raphaël Adelino José Guerreiro,1,12,26,Open Play,Free kick,False,True,Blocked,0,0.019215545,From Free Kick,1,0-3,4.0,3,80.6,53.5,Offensives Drittel,105.6,23.6,Bereits im offensiven Drittel,0.0,0.0,True
3869486,Morocco vs Portugal,Morocco,Portugal,29,4141,Hakim Ziyech,1,17,49,Open Play,Open play / other,False,False,Off T,0,0.008206696,Regular Play,4,4-6,14.0,4,20.0,32.8,Defensives Drittel,96.1,60.9,Kurzer Pass,4.0,9.0,True
3869486,Morocco vs Portugal,Morocco,Portugal,42,4141,Youssef En-Nesyri,1,25,21,Open Play,Free kick,False,True,Off T,0,0.043849364,From Free Kick,1,0-3,1.0,2,81.2,52.5,Offensives Drittel,106.7,39.8,Bereits im offensiven Drittel,0.0,0.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,49,433,João Félix Sequeira,1,30,9,Open Play,Open play / other,False,False,Blocked,0,0.027014187,Regular Play,3,0-3,13.0,4,67.5,37.6,Mittelfeld,100.9,27.7,No entry found,,,False
3869486,Morocco vs Portugal,Morocco,Portugal,56,4141,Selim Amallah,1,34,2,Open Play,Open play / other,False,False,Off T,0,0.06053267,Regular Play,7,7-9,27.0,8,9.7,72.6,Defensives Drittel,108.7,31.3,Carry,4.0,13.0,True
3869486,Morocco vs Portugal,Morocco,Portugal,58,4141,Sofiane Boufal,1,34,56,Open Play,Open play / other,False,False,Saved,0,0.03503226,Regular Play,1,0-3,18.0,4,45.0,61.8,Mittelfeld,97.0,27.8,Carry,1.0,11.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,72,433,João Félix Sequeira,1,38,46,Open Play,Free kick,False,True,Off T,0,0.060545366,From Free Kick,4,4-6,14.0,5,56.9,44.2,Mittelfeld,102.2,35.4,Carry,2.0,3.0,True
3869486,Morocco vs Portugal,Morocco,Portugal,76,4141,Youssef En-Nesyri,1,41,36,Open Play,Free kick,False,True,Goal,1,0.20030825,From Free Kick,15,10+,47.0,9,14.2,67.6,Defensives Drittel,112.6,39.7,Kurzer Pass,12.0,39.0,False
3869486,Morocco vs Portugal,Portugal,Morocco,79,433,Bruno Miguel Borges Fernandes,1,44,23,Open Play,Throw-in,False,True,Post,0,0.0067060287,From Throw In,5,4-6,19.0,6,33.5,0.1,Defensives Drittel,108.0,62.3,Langer Pass,4.0,14.0,True
3869486,Morocco vs Portugal,Morocco,Portugal,84,4141,Yahia Attiyat allah,1,46,58,Open Play,Open play / other,False,False,Off T,0,0.082217455,From Counter,3,0-3,18.0,3,2.0,9.5,Defensives Drittel,107.6,26.3,Carry,2.0,12.0,True
3869486,Morocco vs Portugal,Morocco,Portugal,101,4141,Azzedine Ounahi,2,55,0,Open Play,Open play / other,False,False,Off T,0,0.032880384,Regular Play,2,0-3,9.0,3,40.5,27.3,Mittelfeld,93.4,44.2,Langer Pass,1.0,6.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,102,433,Gonçalo Matias Ramos,2,57,28,Open Play,Open play / other,False,False,Off T,0,0.10594022,From Goal Kick,8,7-9,22.0,8,6.0,36.0,Defensives Drittel,108.7,40.0,Kurzer Pass,4.0,13.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,109,433,João Félix Sequeira,2,60,14,Open Play,Open play / other,False,False,Blocked,0,0.026895314,Regular Play,8,7-9,36.0,6,51.8,24.6,Mittelfeld,109.7,29.4,Langer Pass,3.0,14.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,114,433,Bruno Miguel Borges Fernandes,2,63,4,Open Play,Throw-in,False,True,Off T,0,0.057325892,From Throw In,2,0-3,17.0,4,113.5,0.1,Offensives Drittel,101.0,35.5,Bereits im offensiven Drittel,0.0,0.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,126,433,Bernardo Mota Veiga de Carvalho e Silva,2,70,44,Open Play,Free kick,False,True,Wayward,0,0.10927713,From Free Kick,1,0-3,1.0,2,114.3,12.3,Offensives Drittel,109.8,35.9,Bereits im offensiven Drittel,0.0,0.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,148,433,João Félix Sequeira,2,81,59,Open Play,Open play / other,False,False,Saved,0,0.025960794,Regular Play,4,4-6,20.0,5,51.1,16.2,Mittelfeld,102.0,57.1,Langer Pass,2.0,8.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,164,433,Cristiano Ronaldo dos Santos Aveiro,2,90,24,Open Play,Free kick,False,True,Saved,0,0.05699573,From Free Kick,2,0-3,5.0,3,38.7,70.7,Defensives Drittel,101.8,53.7,Langer Pass,2.0,3.0,True
3869486,Morocco vs Portugal,Morocco,Portugal,173,4141,Zakaria Aboukhlal,2,95,20,Open Play,Open play / other,False,False,Saved,0,0.39109123,Regular Play,0,0-3,7.0,2,20.0,24.9,Defensives Drittel,101.1,45.9,Carry,0.0,4.0,True
3869486,Morocco vs Portugal,Portugal,Morocco,176,433,Kléper Laveran Lima Ferreira,2,96,40,Open Play,Throw-in,False,True,Off T,0,0.14926605,From Throw In,4,4-6,17.0,5,106.6,80.0,Offensives Drittel,114.1,44.5,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,4,4231,Luis Gerardo Chávez Magallón,1,1,9,Open Play,Throw-in,False,True,Off T,0,0.021919996,From Throw In,2,0-3,7.0,3,95.4,80.0,Offensives Drittel,91.7,51.5,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Saudi Arabia,Mexico,6,442,Saleh Khalid Al Shehri,1,2,8,Open Play,Throw-in,False,True,Saved,0,0.02182735,From Throw In,5,4-6,26.0,9,74.9,80.0,Mittelfeld,92.9,41.7,Kurzer Pass,1.0,8.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,8,4231,Ernesto Alexis Vega Rojas,1,2,37,Open Play,Open play / other,False,False,Saved,0,0.3665275,From Keeper,6,4-6,21.0,7,11.2,40.0,Defensives Drittel,101.6,38.9,Kurzer Pass,6.0,19.0,False
3857260,Saudi Arabia vs Mexico,Saudi Arabia,Mexico,15,442,Mohammed Kanoo,1,7,41,Open Play,Open play / other,False,False,Off T,0,0.047937077,From Goal Kick,5,4-6,16.0,7,6.0,44.0,Defensives Drittel,113.0,54.1,Carry,3.0,9.0,True
3857260,Saudi Arabia vs Mexico,Saudi Arabia,Mexico,24,442,Mohammed Kanoo,1,12,58,Free Kick,Free kick,False,True,Off T,0,0.073429175,From Free Kick,0,0-3,0.0,1,96.3,33.5,Offensives Drittel,96.3,33.5,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,39,4231,Luis Gerardo Chávez Magallón,1,22,21,Open Play,Open play / other,False,False,Saved,0,0.01981399,Regular Play,3,0-3,28.0,7,31.1,76.5,Defensives Drittel,92.7,40.4,Langer Pass,2.0,9.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,44,4231,Orbelín Pineda Alvarado,1,24,27,Open Play,Free kick,False,True,Saved,0,0.0489465,From Free Kick,8,7-9,25.0,9,64.0,26.9,Mittelfeld,104.0,44.6,Langer Pass,6.0,12.0,False
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,49,4231,Orbelín Pineda Alvarado,1,26,25,Open Play,Open play / other,False,False,Wayward,0,0.30787364,Regular Play,5,4-6,13.0,4,74.3,31.0,Mittelfeld,115.8,34.5,Kurzer Pass,1.0,0.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,65,4231,Luis Gerardo Chávez Magallón,1,34,17,Open Play,Free kick,False,True,Blocked,0,0.016814427,From Free Kick,0,0-3,8.0,2,81.3,31.0,Offensives Drittel,89.6,28.9,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,66,4231,Jesús Daniel Gallardo Vasconcelos,1,35,8,Open Play,Corner,False,True,Off T,0,0.06430086,From Corner,1,0-3,2.0,2,120.0,80.0,Offensives Drittel,106.8,43.3,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,75,4231,Luis Gerardo Chávez Magallón,1,40,28,Free Kick,Free kick,False,True,Blocked,0,0.0066389865,From Free Kick,0,0-3,0.0,1,84.6,49.2,Offensives Drittel,84.6,49.2,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,75,4231,Orbelín Pineda Alvarado,1,40,39,Open Play,Free kick,False,True,Blocked,0,0.062194254,From Free Kick,3,0-3,11.0,4,84.6,49.2,Offensives Drittel,102.0,45.2,Kurzer Pass,1.0,4.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,83,4231,Ernesto Alexis Vega Rojas,1,44,7,Open Play,Free kick,False,True,Blocked,0,0.04950449,From Free Kick,4,4-6,16.0,5,53.3,3.6,Mittelfeld,106.1,29.3,Langer Pass,2.0,2.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,83,4231,Luis Gerardo Chávez Magallón,1,44,16,Open Play,Free kick,False,True,Blocked,0,0.015146091,From Free Kick,4,4-6,25.0,6,53.3,3.6,Mittelfeld,92.9,30.0,Langer Pass,2.0,2.0,True
3857260,Saudi Arabia vs Mexico,Saudi Arabia,Mexico,97,442,Ali Al Hassan,1,50,12,Open Play,Open play / other,False,False,Off T,0,0.10154356,Regular Play,7,7-9,32.0,7,36.0,72.2,Defensives Drittel,110.1,45.6,Carry,3.0,6.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,105,4231,Luis Gerardo Chávez Magallón,2,46,12,Open Play,Open play / other,False,False,Saved,0,0.018109906,Regular Play,2,0-3,13.0,3,91.0,61.9,Offensives Drittel,85.5,41.2,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,105,4231,Hirving Rodrigo Lozano Bahena,2,46,17,Open Play,Open play / other,False,False,Blocked,0,0.0068189544,Regular Play,2,0-3,18.0,4,91.0,61.9,Offensives Drittel,102.7,19.2,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,106,4231,Henry Josué Martín Mex,2,46,52,Open Play,Corner,False,True,Goal,1,0.28809994,From Corner,2,0-3,2.0,3,120.0,0.1,Offensives Drittel,116.7,40.2,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Saudi Arabia,Mexico,108,442,Sultan Abdullah Salim Al Ghannam,2,49,14,Open Play,Free kick,False,True,Off T,0,0.21450256,From Free Kick,0,0-3,10.0,4,90.5,43.1,Offensives Drittel,115.8,46.7,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,114,4231,Luis Gerardo Chávez Magallón,2,51,56,Free Kick,Free kick,False,True,Goal,1,0.024289701,From Free Kick,0,0-3,0.0,1,86.7,41.3,Offensives Drittel,86.7,41.3,Bereits im offensiven Drittel,0.0,0.0,True
3857260,Saudi Arabia vs Mexico,Saudi Arabia,Mexico,116,442,Sultan Abdullah Salim Al Ghannam,2,54,5,Open Play,Throw-in,False,True,Off T,0,0.030311959,From Throw In,9,7-9,43.0,10,110.2,0.1,Offensives Drittel,114.8,52.4,Carry,5.0,31.0,False
3857260,Saudi Arabia vs Mexico,Mexico,Saudi Arabia,124,4231,Henry Josué Martín Mex,2,58,56,Open Play,Corner,False,True,Wayward,0,0.09122391,From Corner,1,0-3,2.0,2,120.0,0.1,Offensives Drittel,112.0,40.0,Bereits im offensiven Drittel,0.0,0.0,True
